time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
31.611,-0.0582,-0.1575,1.7629,-0.17,1.57,-0.98,-11.01,-1020.9,-831.3
31.677,-0.0543,-0.1579,1.7629,-0.17,1.57,-0.95,-11.01,-1217.9,-833.0
31.744,-0.0579,-0.1639,1.7629,-0.17,1.57,-0.61,-11.0,-1085.4,-834.5
31.81,-0.0414,-0.1778,1.7629,-0.17,1.57,0.19,-11.01,-849.4,-837.1
31.876,-0.0426,-0.1929,1.7629,-0.17,1.57,1.05,-11.01,-768.9,-838.2
31.942,-0.0497,-0.1866,1.7629,-0.17,1.57,0.69,-11.01,-1099.1,-840.6
32.009,-0.0548,-0.1747,1.7629,-0.17,1.57,0.01,-11.01,-1425.6,-843.4
32.076,-0.0469,-0.1676,1.763,-0.17,1.57,-0.39,-11.01,-1348.1,-846.6
32.142,-0.0422,-0.1834,1.7629,-0.17,1.57,0.51,-11.01,-1017.9,-847.1
32.208,-0.051,-0.1628,1.7629,-0.17,1.57,-0.67,-11.01,-1350.2,-850.2
32.275,-0.0696,-0.2107,1.7629,-0.17,1.57,2.07,-11.01,-1018.4,-850.3
32.34,-0.069,-0.2211,1.7629,-0.17,1.57,2.67,-11.01,-835.4,-852.0
32.407,-0.0784,-0.2105,1.7629,-0.17,1.57,2.06,-11.01,-1167.2,-854.7
32.473,-0.087,-0.209,1.7629,-0.17,1.57,1.98,-11.01,-1158.6,-856.6
32.539,-0.0867,-0.2187,1.7629,-0.17,1.57,2.53,-11.01,-851.1,-858.5
32.605,-0.0663,-0.2051,1.7629,-0.17,1.57,1.75,-11.01,-1183.3,-861.0
32.672,-0.0573,-0.1844,1.7629,-0.17,1.57,0.56,-11.01,-1515.5,-864.6
32.739,-0.0444,-0.2042,1.7629,-0.17,1.57,1.7,-11.01,-1180.1,-865.2
32.805,-0.04,-0.1986,1.7629,-0.17,1.57,1.38,-11.01,-1255.2,-867.8
32.872,-0.0451,-0.2052,1.7629,-0.17,1.57,1.76,-11.01,-960.3,-870.0
32.938,-0.0316,-0.1776,1.7629,-0.17,1.57,0.18,-11.01,-1292.6,-872.6
33.004,-0.0164,-0.1581,1.7629,-0.17,1.57,-0.94,-11.01,-1566.0,-876.3
33.071,-0.0102,-0.164,1.7629,-0.17,1.57,-0.6,-11.01,-1231.1,-878.1
33.138,-0.0315,-0.1843,1.7629,-0.17,1.57,0.56,-11.01,-898.3,-878.9
33.204,-0.0357,-0.2319,1.7629,-0.17,1.57,3.28,-11.01,-568.6,-879.1
33.27,-0.0398,-0.2014,1.7629,-0.17,1.57,1.54,-11.01,-900.9,-882.2
33.336,-0.0523,-0.1975,1.7629,-0.17,1.57,1.32,-11.01,-1212.4,-884.8
33.403,-0.0448,-0.1855,1.7629,-0.17,1.57,0.63,-11.01,-1388.8,-887.2
33.469,-0.0414,-0.1847,1.763,-0.17,1.57,0.58,-11.01,-1168.6,-889.7
33.536,-0.0463,-0.1897,1.7629,-0.17,1.57,0.87,-11.01,-1024.5,-891.1
33.602,-0.065,-0.2022,1.7629,-0.17,1.57,1.59,-11.01,-779.0,-892.7
33.668,-0.0607,-0.2097,1.763,-0.17,1.57,2.01,-11.01,-910.3,-895.0
33.735,-0.0532,-0.1797,1.763,-0.17,1.57,0.29,-11.01,-1244.3,-897.9
33.803,-0.0294,-0.1826,1.7629,-0.17,1.57,0.46,-11.01,-1083.9,-899.4
33.872,-0.0442,-0.1722,1.763,-0.17,1.57,-0.13,-11.01,-1365.9,-902.5
33.941,-0.0651,-0.1709,1.7629,-0.17,1.57,-0.21,-11.01,-1196.7,-904.3
34.011,-0.0549,-0.1653,1.763,-0.17,1.57,-0.53,-11.01,-1289.4,-907.1
34.082,-0.0728,-0.1579,1.7629,-0.17,1.57,-0.95,-11.01,-1331.8,-909.0
34.154,-0.0958,-0.1468,1.7629,-0.17,1.57,-1.59,-11.01,-1412.8,-911.9
34.223,-0.0705,-0.1557,1.7629,-0.17,1.57,-1.08,-11.01,-1068.0,-913.3
34.293,-0.0606,-0.1716,1.7629,-0.17,1.57,-0.17,-11.01,-782.0,-915.0
34.364,-0.0648,-0.1594,1.7629,-0.17,1.57,-0.87,-11.01,-1132.8,-917.5
34.433,-0.0683,-0.1651,1.7629,-0.17,1.57,-0.54,-11.01,-1061.2,-919.6
34.504,-0.0775,-0.1678,1.7629,-0.17,1.57,-0.39,-11.01,-1125.4,-921.5
34.574,-0.0794,-0.1674,1.7629,-0.17,1.57,-0.41,-11.01,-1188.4,-923.4
34.644,-0.0757,-0.1671,1.7629,-0.17,1.57,-0.43,-11.01,-1189.4,-925.6
34.714,-0.0757,-0.1745,1.7629,-0.17,1.57,-0.0,-11.0,-1004.7,-927.3
34.785,-0.0593,-0.1659,1.7629,-0.17,1.57,-0.49,-11.0,-1343.1,-929.9
34.855,-0.0612,-0.1623,1.7629,-0.17,1.57,-0.7,-11.01,-1261.4,-932.3
34.925,-0.0641,-0.1717,1.7629,-0.17,1.57,-0.16,-11.01,-965.6,-933.8
34.998,-0.0529,-0.159,1.7629,-0.17,1.57,-0.89,-11.01,-1326.4,-936.4
35.068,-0.0647,-0.1555,1.7629,-0.17,1.57,-1.09,-11.01,-1273.0,-939.1
35.137,-0.06,-0.1561,1.7629,-0.17,1.57,-1.06,-11.01,-1192.1,-940.4
35.208,-0.0628,-0.1618,1.7629,-0.17,1.57,-0.73,-11.01,-1076.2,-942.7
35.278,-0.0564,-0.1423,1.7629,-0.17,1.57,-1.85,-11.01,-1425.6,-945.2
35.348,-0.0467,-0.1582,1.7629,-0.17,1.57,-0.94,-11.01,-1072.9,-946.6
35.419,-0.0511,-0.1479,1.7629,-0.17,1.57,-1.53,-11.01,-1409.4,-949.2
35.489,-0.0544,-0.165,1.7629,-0.17,1.57,-0.55,-11.01,-1059.6,-951.2
35.56,-0.0538,-0.1619,1.7629,-0.17,1.57,-0.72,-11.01,-1260.6,-952.5
35.63,-0.0494,-0.1617,1.7629,-0.17,1.57,-0.74,-11.01,-1207.0,-954.8
35.699,-0.0592,-0.1584,1.7629,-0.17,1.57,-0.93,-11.01,-1272.3,-956.7
35.771,-0.0665,-0.1855,1.7629,-0.17,1.57,0.63,-11.01,-913.9,-958.1
35.841,-0.0626,-0.1894,1.7629,-0.17,1.57,0.85,-11.01,-1067.4,-960.1
35.913,-0.0704,-0.182,1.7629,-0.17,1.57,0.43,-11.01,-1303.9,-962.2
35.985,-0.0638,-0.1816,1.7629,-0.17,1.57,0.41,-11.01,-1171.7,-964.5
36.055,-0.069,-0.1794,1.7629,-0.17,1.57,0.28,-11.01,-1213.5,-966.3
36.123,-0.0648,-0.1849,1.7629,-0.17,1.57,0.6,-11.01,-1030.3,-968.1
36.192,-0.0609,-0.1882,1.7629,-0.17,1.57,0.78,-11.01,-1079.3,-970.0
36.271,-0.0673,-0.1825,1.7629,-0.17,1.57,0.46,-11.01,-1258.6,-972.4
36.34,-0.0759,-0.1856,1.7629,-0.17,1.57,0.64,-11.01,-1085.8,-974.1
36.409,-0.0712,-0.1792,1.7629,-0.17,1.57,0.27,-11.01,-1291.4,-976.5
36.478,-0.0722,-0.1781,1.7629,-0.17,1.57,0.21,-11.01,-1188.6,-978.5
36.547,-0.0602,-0.1763,1.7629,-0.17,1.57,0.1,-11.01,-1205.0,-980.2
36.614,-0.0485,-0.1783,1.7629,-0.17,1.57,0.22,-11.01,-1121.2,-982.3
36.68,-0.0426,-0.1807,1.7629,-0.17,1.57,0.35,-11.01,-1107.5,-984.0
36.746,-0.0456,-0.1761,1.7629,-0.17,1.57,0.09,-11.01,-1263.3,-986.1
36.812,-0.042,-0.1673,1.7629,-0.17,1.57,-0.41,-11.01,-1357.8,-988.4
36.879,-0.0452,-0.1602,1.7629,-0.17,1.57,-0.82,-11.01,-1340.1,-990.1
36.944,-0.0498,-0.1449,1.7629,-0.17,1.57,-1.7,-11.01,-1511.9,-992.8
37.011,-0.0584,-0.1576,1.7629,-0.17,1.57,-0.97,-11.01,-1179.2,-994.1
37.078,-0.0651,-0.1545,1.7629,-0.17,1.57,-1.15,-11.01,-1272.6,-995.7
37.15,-0.0569,-0.1655,1.7629,-0.17,1.57,-0.52,-11.0,-955.7,-997.4
37.219,-0.0618,-0.1773,1.7629,-0.17,1.57,0.16,-11.01,-888.0,-999.1
37.287,-0.0625,-0.1758,1.7629,-0.17,1.57,0.07,-11.01,-1204.7,-1001.4
37.357,-0.0547,-0.1617,1.7629,-0.17,1.57,-0.74,-11.01,-1456.1,-1003.4
37.433,-0.0563,-0.159,1.7629,-0.17,1.57,-0.89,-11.01,-1251.5,-1005.4
37.508,-0.0483,-0.1598,1.7629,-0.17,1.57,-0.84,-11.01,-1189.5,-1007.9
37.575,-0.0606,-0.1635,1.7629,-0.17,1.57,-0.63,-11.01,-1115.8,-1009.4
37.641,-0.0609,-0.1648,1.7629,-0.17,1.57,-0.56,-11.01,-1168.0,-1011.1
37.707,-0.0578,-0.1647,1.7629,-0.17,1.57,-0.56,-11.01,-1199.2,-1013.2
37.773,-0.0582,-0.1641,1.7629,-0.17,1.57,-0.6,-11.01,-1210.8,-1014.8
37.84,-0.068,-0.1693,1.7629,-0.17,1.57,-0.3,-11.01,-1073.4,-1016.2
37.907,-0.062,-0.1571,1.7629,-0.17,1.57,-1.0,-11.01,-1404.6,-1018.9
37.973,-0.071,-0.1602,1.7629,-0.17,1.57,-0.82,-11.01,-1137.3,-1020.4
38.039,-0.0827,-0.1698,1.7629,-0.17,1.57,-0.27,-11.01,-964.7,-1021.6
38.107,-0.0722,-0.1723,1.7629,-0.17,1.57,-0.13,-11.01,-1131.7,-1023.4
38.173,-0.0825,-0.1738,1.7629,-0.17,1.57,-0.04,-11.01,-1149.5,-1025.0
38.24,-0.0873,-0.1746,1.7629,-0.17,1.57,0.01,-11.01,-1164.0,-1027.0
38.306,-0.0667,-0.1639,1.7629,-0.17,1.57,-0.61,-11.01,-1410.2,-1029.3
38.372,-0.0623,-0.1663,1.7629,-0.17,1.57,-0.47,-11.01,-1143.4,-1031.1
38.438,-0.052,-0.1686,1.7629,-0.17,1.57,-0.34,-11.01,-1143.7,-1032.5
38.505,-0.0617,-0.1697,1.7629,-0.17,1.57,-0.27,-11.01,-1165.7,-1034.1
38.572,-0.0431,-0.1714,1.7629,-0.17,1.57,-0.18,-11.01,-1151.6,-1036.0
38.638,-0.0352,-0.1734,1.7629,-0.17,1.57,-0.07,-11.01,-1142.0,-1037.7
38.704,-0.0374,-0.1705,1.7629,-0.17,1.57,-0.23,-11.01,-1250.0,-1039.2
38.77,-0.0323,-0.1638,1.7629,-0.17,1.57,-0.61,-11.01,-1334.5,-1041.8
38.836,-0.0307,-0.1629,1.7629,-0.17,1.57,-0.67,-11.01,-1223.0,-1043.5
38.904,-0.0246,-0.1514,1.7629,-0.17,1.57,-1.33,-11.01,-1440.1,-1045.4
38.971,-0.0299,-0.1583,1.7629,-0.17,1.57,-0.93,-11.01,-1103.3,-1047.1
39.039,-0.0428,-0.1647,1.7629,-0.17,1.57,-0.56,-11.01,-1061.4,-1048.4
39.106,-0.0512,-0.1667,1.7629,-0.17,1.57,-0.45,-11.01,-1159.5,-1050.3
39.174,-0.0528,-0.1686,1.7629,-0.17,1.57,-0.34,-11.01,-1156.3,-1051.8
39.24,-0.0535,-0.1602,1.7629,-0.17,1.57,-0.82,-11.01,-1377.3,-1054.3
39.306,-0.0661,-0.1658,1.7629,-0.17,1.57,-0.5,-11.01,-1076.1,-1055.4
39.374,-0.0494,-0.175,1.7629,-0.17,1.57,0.03,-11.01,-978.6,-1057.4
39.441,-0.0548,-0.1757,1.7629,-0.17,1.57,0.07,-11.01,-1169.4,-1058.6
39.506,-0.0496,-0.1757,1.7629,-0.17,1.57,0.07,-11.01,-1184.1,-1060.5
39.573,-0.0364,-0.1723,1.7629,-0.17,1.57,-0.13,-11.01,-1262.2,-1062.3
39.639,-0.0375,-0.1698,1.7629,-0.17,1.57,-0.27,-11.01,-1247.0,-1064.2
39.706,-0.0368,-0.166,1.7629,-0.17,1.57,-0.49,-11.01,-1278.9,-1065.8
39.772,-0.0463,-0.1658,1.7629,-0.17,1.57,-0.5,-11.01,-1208.6,-1067.7
39.838,-0.0404,-0.1647,1.7629,-0.17,1.57,-0.56,-11.01,-1227.5,-1069.4
39.904,-0.054,-0.1671,1.7629,-0.17,1.57,-0.42,-11.01,-1149.5,-1070.9
39.97,-0.0534,-0.1705,1.7629,-0.17,1.57,-0.23,-11.01,-1121.0,-1072.8
40.037,-0.0545,-0.1619,1.7629,-0.17,1.57,-0.72,-11.01,-1378.0,-1074.6
40.103,-0.0652,-0.1678,1.7629,-0.17,1.57,-0.38,-11.01,-1069.6,-1076.4
40.169,-0.0665,-0.1728,1.7629,-0.17,1.57,-0.1,-11.01,-1080.6,-1077.6
40.235,-0.0649,-0.1622,1.7629,-0.17,1.57,-0.71,-11.01,-1410.9,-1079.8
40.301,-0.0639,-0.1557,1.7629,-0.17,1.57,-1.08,-11.01,-1352.7,-1081.5
