time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
57.475,-0.0706,-0.377,0.7278,-0.44,0.79,-3.4,3.3,-1950.9,998.4
57.541,-0.0779,-0.369,0.7278,-0.44,0.79,-3.86,3.3,-1955.2,998.7
57.607,-0.0692,-0.3744,0.7377,-0.44,0.79,-3.55,2.73,-1766.6,891.3
57.673,-0.0598,-0.3807,0.7415,-0.44,0.79,-3.19,2.52,-1751.2,939.1
57.74,-0.037,-0.3972,0.7429,-0.44,0.79,-2.24,2.44,-1574.3,956.8
57.805,-0.0426,-0.3769,0.7434,-0.44,0.79,-3.4,2.41,-1904.0,964.0
57.871,-0.0395,-0.3879,0.7436,-0.44,0.79,-2.77,2.39,-1677.6,966.5
57.939,-0.0267,-0.3977,0.7437,-0.44,0.79,-2.21,2.39,-1687.2,967.8
58.006,-0.0495,-0.412,0.7437,-0.44,0.79,-1.39,2.39,-1602.6,968.6
58.077,-0.0548,-0.4094,0.7437,-0.44,0.79,-1.54,2.39,-1848.3,968.9
58.148,-0.0468,-0.3953,0.7436,-0.44,0.79,-2.35,2.39,-2000.0,970.0
58.217,-0.0372,-0.3988,0.7436,-0.44,0.79,-2.15,2.4,-1784.0,970.3
58.287,-0.0382,-0.4156,0.7436,-0.44,0.79,-1.19,2.4,-1572.6,970.4
58.357,-0.0612,-0.4463,0.7435,-0.44,0.79,0.57,2.4,-1292.6,970.3
58.427,-0.0704,-0.4517,0.7435,-0.44,0.79,0.88,2.4,-1642.1,970.5
58.498,-0.0707,-0.4424,0.7435,-0.44,0.79,0.35,2.4,-1899.8,971.1
58.569,-0.0646,-0.4501,0.7435,-0.44,0.79,0.79,2.4,-1663.5,971.3
58.64,-0.0576,-0.4537,0.7435,-0.44,0.79,1.0,2.4,-1715.2,971.9
58.709,-0.0605,-0.4548,0.7434,-0.44,0.79,1.06,2.4,-1747.7,972.2
58.781,-0.067,-0.4445,0.7434,-0.44,0.79,0.47,2.41,-1906.8,972.9
58.851,-0.078,-0.4399,0.7434,-0.44,0.79,0.2,2.41,-1840.0,973.3
58.92,-0.084,-0.4534,0.7434,-0.44,0.79,0.98,2.41,-1565.5,973.5
58.994,-0.0693,-0.4402,0.7434,-0.44,0.79,0.22,2.41,-1934.5,974.2
59.066,-0.0843,-0.4343,0.7434,-0.44,0.79,-0.12,2.41,-1862.4,974.6
59.135,-0.089,-0.4504,0.7434,-0.44,0.79,0.8,2.41,-1528.8,975.0
59.205,-0.0654,-0.4526,0.7433,-0.44,0.79,0.93,2.41,-1731.4,975.3
59.275,-0.0479,-0.4418,0.7433,-0.44,0.79,0.31,2.41,-1916.2,975.8
59.345,-0.0608,-0.4428,0.7433,-0.44,0.79,0.37,2.41,-1760.9,976.3
59.414,-0.0439,-0.4345,0.7433,-0.44,0.79,-0.1,2.41,-1892.1,976.6
59.484,-0.046,-0.4252,0.7433,-0.44,0.79,-0.64,2.41,-1915.7,977.6
59.554,-0.0687,-0.4327,0.7433,-0.44,0.79,-0.21,2.41,-1681.2,977.4
59.624,-0.0878,-0.453,0.7433,-0.44,0.79,0.96,2.41,-1459.0,977.7
59.694,-0.0667,-0.4677,0.7433,-0.44,0.79,1.8,2.41,-1528.1,977.6
59.766,-0.0567,-0.4512,0.7433,-0.44,0.79,0.85,2.41,-1885.8,978.6
59.835,-0.0636,-0.4644,0.7433,-0.44,0.79,1.61,2.41,-1550.3,978.7
59.905,-0.0689,-0.4595,0.7433,-0.44,0.79,1.33,2.41,-1816.1,979.0
59.975,-0.0563,-0.4403,0.7433,-0.44,0.79,0.23,2.41,-2000.0,979.9
60.045,-0.047,-0.4193,0.7433,-0.44,0.79,-0.98,2.41,-2000.0,980.8
60.115,-0.0415,-0.411,0.7433,-0.44,0.79,-1.45,2.41,-1915.1,981.2
60.185,-0.0444,-0.3942,0.7433,-0.44,0.79,-2.41,2.41,-2000.0,982.2
60.255,-0.0519,-0.3792,0.7433,-0.44,0.79,-3.27,2.41,-2000.0,982.7
60.325,-0.0753,-0.4152,0.7432,-0.44,0.79,-1.21,2.42,-1682.4,982.7
60.395,-0.038,-0.4204,0.7433,-0.44,0.79,-0.91,2.41,-1732.3,982.5
60.465,-0.069,-0.4374,0.7432,-0.44,0.79,0.06,2.42,-1536.3,983.1
60.535,-0.0628,-0.4343,0.7432,-0.44,0.79,-0.12,2.42,-1828.6,983.5
60.605,-0.0797,-0.4391,0.7432,-0.44,0.79,0.16,2.42,-1715.4,983.5
60.676,-0.0864,-0.4771,0.7432,-0.44,0.79,2.34,2.41,-1362.2,983.2
60.746,-0.0535,-0.484,0.7432,-0.44,0.79,2.73,2.42,-1624.1,983.5
60.816,-0.06,-0.448,0.7433,-0.44,0.79,0.67,2.41,-1977.2,984.5
60.887,-0.0555,-0.4684,0.7433,-0.44,0.79,1.84,2.41,-1622.6,984.5
60.957,-0.0585,-0.4779,0.7433,-0.44,0.79,2.38,2.41,-1590.5,984.9
61.028,-0.0606,-0.4718,0.7432,-0.44,0.79,2.03,2.42,-1814.9,985.4
61.099,-0.0664,-0.4595,0.7433,-0.44,0.79,1.33,2.41,-1906.5,985.8
61.169,-0.0645,-0.4855,0.7433,-0.44,0.79,2.82,2.41,-1558.0,985.8
61.238,-0.064,-0.4824,0.7432,-0.44,0.79,2.64,2.42,-1758.4,986.4
61.308,-0.0662,-0.4719,0.7432,-0.44,0.79,2.04,2.42,-1867.3,986.9
61.378,-0.0621,-0.4636,0.7432,-0.44,0.79,1.56,2.42,-1847.0,987.5
61.448,-0.0698,-0.4686,0.7532,-0.44,0.79,1.85,1.85,-1656.6,887.4
61.518,-0.0778,-0.4728,0.757,-0.44,0.79,2.09,1.63,-1662.0,930.1
61.587,-0.0731,-0.4769,0.7584,-0.44,0.79,2.33,1.55,-1655.2,946.2
61.657,-0.0391,-0.4206,0.7589,-0.44,0.79,-0.9,1.52,-2000.0,953.2
61.727,-0.0565,-0.436,0.7591,-0.44,0.79,-0.02,1.51,-1652.7,955.4
61.797,-0.0729,-0.4703,0.7591,-0.44,0.79,1.94,1.51,-1301.2,956.3
61.867,-0.0822,-0.4664,0.7591,-0.44,0.79,1.73,1.51,-1652.3,957.1
61.938,-0.083,-0.4548,0.7591,-0.44,0.79,1.06,1.51,-1892.0,957.6
62.007,-0.0983,-0.4187,0.7591,-0.44,0.79,-1.01,1.51,-2000.0,958.4
62.078,-0.0939,-0.4247,0.759,-0.44,0.79,-0.67,1.51,-1863.6,958.7
62.148,-0.0859,-0.4223,0.759,-0.44,0.79,-0.8,1.51,-1811.1,958.9
62.218,-0.0931,-0.4194,0.759,-0.44,0.79,-0.97,1.51,-1822.5,959.5
62.289,-0.1,-0.4359,0.7589,-0.44,0.79,-0.02,1.52,-1524.2,959.5
62.358,-0.0769,-0.4232,0.7589,-0.44,0.79,-0.75,1.52,-1873.1,959.6
62.429,-0.0628,-0.4014,0.7589,-0.44,0.79,-2.0,1.52,-2000.0,960.2
62.499,-0.0633,-0.4071,0.7589,-0.44,0.79,-1.68,1.52,-1723.8,960.5
62.569,-0.0504,-0.3985,0.7589,-0.44,0.79,-2.17,1.52,-1922.5,961.3
62.64,-0.0646,-0.383,0.7589,-0.44,0.79,-3.05,1.52,-2000.0,961.5
62.711,-0.0758,-0.4049,0.7589,-0.44,0.79,-1.8,1.52,-1670.1,961.4
62.78,-0.0617,-0.4193,0.7588,-0.44,0.79,-0.98,1.52,-1588.1,961.6
62.85,-0.0722,-0.4049,0.7589,-0.44,0.79,-1.8,1.52,-1936.8,961.8
62.92,-0.054,-0.4076,0.7588,-0.44,0.79,-1.64,1.52,-1772.4,962.5
62.991,-0.0491,-0.3903,0.7588,-0.44,0.79,-2.64,1.52,-2000.0,962.8
63.061,-0.0788,-0.3889,0.7588,-0.44,0.79,-2.72,1.52,-1852.9,962.9
63.129,-0.0769,-0.4175,0.7588,-0.44,0.79,-1.08,1.52,-1510.3,962.9
63.198,-0.0583,-0.4182,0.7588,-0.44,0.79,-1.04,1.52,-1791.1,963.2
63.269,-0.0602,-0.4351,0.7588,-0.44,0.79,-0.07,1.53,-1542.6,963.5
63.34,-0.054,-0.429,0.7588,-0.44,0.79,-0.42,1.53,-1868.1,963.6
63.412,-0.0339,-0.4098,0.7588,-0.44,0.79,-1.52,1.53,-2000.0,964.1
63.484,-0.0291,-0.3991,0.7588,-0.44,0.79,-2.14,1.53,-1958.9,964.7
63.554,-0.0446,-0.4126,0.7588,-0.44,0.79,-1.36,1.53,-1625.4,964.5
63.625,-0.0543,-0.4364,0.7588,-0.44,0.79,0.01,1.53,-1428.6,964.5
63.694,-0.0328,-0.4363,0.7588,-0.44,0.79,-0.0,1.53,-1775.4,964.8
63.765,-0.0458,-0.4601,0.7588,-0.44,0.79,1.36,1.53,-1420.7,965.0
63.836,-0.0411,-0.4642,0.7587,-0.44,0.79,1.59,1.53,-1692.3,965.2
63.905,-0.0389,-0.4487,0.7587,-0.44,0.79,0.71,1.53,-1967.6,965.4
63.975,-0.0377,-0.4431,0.7587,-0.44,0.79,0.39,1.53,-1848.2,965.8
64.045,-0.0466,-0.4513,0.7587,-0.44,0.79,0.86,1.53,-1648.1,965.9
64.116,-0.0557,-0.4649,0.7587,-0.44,0.79,1.64,1.53,-1548.7,966.0
64.186,-0.058,-0.4516,0.7587,-0.44,0.79,0.88,1.53,-1897.1,966.6
64.257,-0.0608,-0.4648,0.7587,-0.44,0.79,1.63,1.53,-1554.7,966.6
64.327,-0.0557,-0.4726,0.7587,-0.44,0.79,2.08,1.53,-1620.5,966.7
64.397,-0.0723,-0.4697,0.7587,-0.44,0.79,1.91,1.53,-1775.0,967.2
64.467,-0.0768,-0.4732,0.7587,-0.44,0.79,2.11,1.53,-1679.3,967.1
64.536,-0.0905,-0.4733,0.7588,-0.44,0.79,2.12,1.53,-1725.8,967.3
64.607,-0.0647,-0.4729,0.7588,-0.44,0.79,2.09,1.53,-1732.7,967.6
64.678,-0.0414,-0.4567,0.7587,-0.44,0.79,1.17,1.53,-1951.9,968.2
64.749,-0.0519,-0.4539,0.7587,-0.44,0.79,1.01,1.53,-1784.9,968.6
64.821,-0.0643,-0.4379,0.7587,-0.44,0.79,0.09,1.53,-1967.9,969.1
64.891,-0.0786,-0.4523,0.7587,-0.44,0.79,0.91,1.53,-1617.9,969.2
64.961,-0.0762,-0.4674,0.7587,-0.44,0.79,1.78,1.53,-1504.4,969.2
65.031,-0.0817,-0.4668,0.7587,-0.44,0.79,1.74,1.53,-1737.0,969.3
65.102,-0.0841,-0.4656,0.7587,-0.44,0.79,1.68,1.53,-1744.3,969.8
65.172,-0.0871,-0.4831,0.7587,-0.44,0.79,2.68,1.53,-1436.9,969.6
65.241,-0.0774,-0.4708,0.7687,-0.44,0.79,1.97,0.96,-1784.8,867.0
65.312,-0.0672,-0.4626,0.7724,-0.44,0.79,1.5,0.74,-1838.1,911.6
65.383,-0.0545,-0.4598,0.7739,-0.44,0.79,1.34,0.66,-1768.5,927.6
65.453,-0.0651,-0.45,0.7744,-0.44,0.79,0.78,0.63,-1870.5,933.8
65.523,-0.0679,-0.4401,0.7746,-0.44,0.79,0.22,0.62,-1884.1,936.4
65.592,-0.0508,-0.424,0.7746,-0.44,0.79,-0.71,0.62,-1981.0,937.7
65.664,-0.0569,-0.421,0.7746,-0.44,0.79,-0.88,0.62,-1815.9,938.0
65.734,-0.0666,-0.4356,0.7746,-0.44,0.79,-0.04,0.62,-1550.1,938.4
65.804,-0.0451,-0.4163,0.7746,-0.44,0.79,-1.15,0.62,-1900.7,938.1
65.875,-0.062,-0.4463,0.7746,-0.44,0.79,0.57,0.62,-1548.6,938.5
65.945,-0.047,-0.4335,0.7745,-0.44,0.79,-0.16,0.62,-1901.6,938.8
66.016,-0.047,-0.4102,0.7745,-0.44,0.79,-1.49,0.63,-2000.0,939.3
66.086,-0.0599,-0.4036,0.7744,-0.44,0.79,-1.88,0.63,-1887.8,939.4
66.156,-0.0426,-0.4216,0.7744,-0.44,0.79,-0.84,0.63,-1537.2,939.4
66.226,-0.0348,-0.4384,0.7744,-0.44,0.79,0.12,0.63,-1514.3,939.5
66.296,-0.0462,-0.439,0.7744,-0.44,0.79,0.15,0.63,-1750.6,939.4
66.366,-0.0296,-0.4458,0.7744,-0.44,0.79,0.54,0.63,-1654.9,939.6
66.437,-0.0353,-0.4389,0.7744,-0.44,0.79,0.15,0.63,-1850.9,939.8
66.507,-0.0525,-0.4451,0.7744,-0.44,0.79,0.5,0.63,-1663.7,939.6
66.578,-0.0707,-0.4633,0.7743,-0.44,0.79,1.54,0.63,-1458.0,939.9
66.648,-0.0844,-0.463,0.7743,-0.44,0.79,1.53,0.63,-1731.3,939.9
66.718,-0.0757,-0.4601,0.7743,-0.44,0.79,1.36,0.63,-1769.7,940.2
66.788,-0.0524,-0.4577,0.7743,-0.44,0.79,1.23,0.64,-1763.7,940.4
66.858,-0.0533,-0.4398,0.7743,-0.44,0.79,0.2,0.64,-1983.4,940.5
66.928,-0.0623,-0.4458,0.7743,-0.44,0.79,0.54,0.64,-1661.5,940.5
66.999,-0.0673,-0.4478,0.7743,-0.44,0.79,0.66,0.64,-1715.6,940.8
67.069,-0.0772,-0.4518,0.7743,-0.44,0.79,0.88,0.64,-1681.9,940.8
67.14,-0.0844,-0.442,0.7743,-0.44,0.79,0.33,0.64,-1877.1,940.8
67.21,-0.108,-0.4596,0.7743,-0.44,0.79,1.33,0.64,-1526.1,940.8
67.28,-0.1077,-0.459,0.7743,-0.44,0.79,1.3,0.64,-1735.1,941.1
67.35,-0.0966,-0.482,0.7742,-0.44,0.79,2.62,0.64,-1384.1,941.3
67.42,-0.0864,-0.4489,0.7742,-0.44,0.79,0.72,0.64,-1734.7,941.6
67.491,-0.077,-0.4792,0.7742,-0.44,0.79,2.46,0.64,-1382.3,941.3
67.561,-0.0858,-0.4572,0.7742,-0.44,0.79,1.19,0.64,-1733.9,941.7
67.631,-0.0902,-0.4418,0.7742,-0.44,0.79,0.31,0.64,-1941.9,942.0
67.703,-0.0938,-0.4541,0.7742,-0.44,0.79,1.02,0.64,-1583.6,941.8
67.774,-0.1001,-0.4548,0.7742,-0.44,0.79,1.06,0.64,-1715.0,941.8
67.844,-0.0909,-0.4572,0.7742,-0.44,0.79,1.2,0.64,-1685.6,941.9
67.917,-0.0646,-0.441,0.7742,-0.44,0.79,0.27,0.64,-1943.9,942.2
67.992,-0.056,-0.414,0.7742,-0.44,0.79,-1.28,0.64,-2000.0,942.6
68.063,-0.0489,-0.4156,0.7742,-0.44,0.79,-1.19,0.64,-1751.5,942.9
68.129,-0.0661,-0.4149,0.7742,-0.44,0.79,-1.23,0.64,-1783.3,943.0
68.195,-0.0429,-0.3806,0.7742,-0.44,0.79,-3.19,0.64,-2000.0,943.0
68.262,-0.0645,-0.4036,0.7742,-0.44,0.79,-1.87,0.64,-1782.7,943.0
68.327,-0.0474,-0.397,0.7742,-0.44,0.79,-2.25,0.64,-1891.6,943.2
68.393,-0.0394,-0.3911,0.7742,-0.44,0.79,-2.59,0.64,-1889.1,943.5
68.459,-0.054,-0.417,0.7742,-0.44,0.79,-1.11,0.64,-1559.0,943.5
68.525,-0.0312,-0.4097,0.7742,-0.44,0.79,-1.53,0.64,-1889.1,943.3
68.591,-0.0587,-0.4146,0.7742,-0.44,0.79,-1.25,0.64,-1712.2,943.6
68.657,-0.031,-0.4259,0.7742,-0.44,0.79,-0.6,0.64,-1599.9,943.7
68.724,-0.0507,-0.4098,0.7742,-0.44,0.79,-1.52,0.64,-1931.1,943.8
68.79,-0.0412,-0.4323,0.7742,-0.44,0.79,-0.23,0.64,-1601.0,943.7
68.856,-0.0223,-0.3909,0.7742,-0.44,0.79,-2.6,0.64,-1931.2,944.1
68.922,-0.0477,-0.3728,0.7742,-0.44,0.79,-3.64,0.64,-2000.0,944.1
68.988,-0.0243,-0.3915,0.7742,-0.44,0.79,-2.57,0.64,-1742.5,944.1
69.054,-0.029,-0.3893,0.7841,-0.44,0.79,-2.7,0.07,-1853.4,830.5
69.12,-0.0293,-0.4113,0.7879,-0.44,0.79,-1.43,-0.14,-1523.8,880.5
69.187,-0.0442,-0.3918,0.7893,-0.44,0.79,-2.55,-0.22,-1857.7,898.7
69.253,-0.0418,-0.4023,0.7898,-0.44,0.79,-1.95,-0.25,-1658.1,905.6
69.319,-0.0347,-0.3914,0.79,-0.44,0.79,-2.57,-0.26,-1971.9,908.3
69.385,-0.0759,-0.3599,0.79,-0.44,0.79,-4.38,-0.27,-2000.0,909.2
69.451,-0.0579,-0.3606,0.7901,-0.44,0.79,-4.34,-0.27,-1923.0,909.3
69.517,-0.0858,-0.3753,0.7901,-0.44,0.79,-3.5,-0.27,-1637.7,909.6
69.583,-0.0479,-0.4027,0.7901,-0.44,0.79,-1.93,-0.27,-1387.6,909.5
69.65,-0.065,-0.4155,0.79,-0.44,0.79,-1.19,-0.27,-1618.0,909.7
69.716,-0.0778,-0.4459,0.79,-0.44,0.79,0.55,-0.26,-1287.3,909.9
69.782,-0.0646,-0.4374,0.79,-0.44,0.79,0.06,-0.26,-1618.0,909.9
69.848,-0.0738,-0.4698,0.79,-0.44,0.79,1.92,-0.26,-1287.8,909.9
69.914,-0.0655,-0.5089,0.7899,-0.44,0.79,4.16,-0.26,-957.6,910.2
69.98,-0.0676,-0.5263,0.7899,-0.44,0.79,5.15,-0.26,-1290.4,909.8
70.047,-0.0444,-0.5505,0.7899,-0.44,0.79,6.54,-0.26,-1197.4,909.9
70.113,-0.0372,-0.5531,0.7899,-0.44,0.79,6.69,-0.26,-1527.6,910.3
70.179,-0.04,-0.5498,0.7899,-0.44,0.79,6.5,-0.26,-1672.3,909.7
70.245,-0.0442,-0.5121,0.7899,-0.44,0.79,4.34,-0.26,-2000.0,910.2
70.312,-0.0525,-0.5009,0.7899,-0.44,0.79,3.7,-0.26,-1839.5,909.8
70.378,-0.0372,-0.5178,0.7898,-0.44,0.79,4.67,-0.25,-1508.2,910.1
70.444,-0.0481,-0.4996,0.7899,-0.44,0.79,3.62,-0.26,-1837.9,909.3
70.51,-0.0675,-0.5064,0.7898,-0.44,0.79,4.02,-0.25,-1553.1,909.8
70.576,-0.0765,-0.4694,0.7898,-0.44,0.79,1.89,-0.25,-1884.3,909.7
70.642,-0.08,-0.4684,0.7898,-0.44,0.79,1.84,-0.25,-1721.4,909.9
70.708,-0.0472,-0.4852,0.7898,-0.44,0.79,2.8,-0.25,-1407.8,909.4
70.774,-0.0517,-0.4914,0.7898,-0.44,0.79,3.16,-0.25,-1575.9,909.4
70.84,-0.0561,-0.5026,0.7898,-0.44,0.79,3.8,-0.25,-1474.3,909.7
70.877,-0.0592,-0.5099,0.7898,-0.44,0.79,4.21,-0.25,-1428.9,910.2
70.943,-0.0847,-0.5038,0.7897,-0.44,0.79,3.87,-0.25,-1741.4,909.8
71.009,-0.0731,-0.4796,0.7898,-0.44,0.79,2.48,-0.25,-2000.0,909.3
71.075,-0.0619,-0.4637,0.7897,-0.44,0.79,1.57,-0.25,-1922.6,909.5
71.141,-0.0739,-0.4455,0.7897,-0.44,0.79,0.53,-0.25,-1970.9,909.7
71.207,-0.058,-0.4098,0.7897,-0.44,0.79,-1.52,-0.25,-2000.0,909.5
71.273,-0.0582,-0.3849,0.7897,-0.44,0.79,-2.95,-0.25,-2000.0,909.2
71.339,-0.0419,-0.3652,0.7996,-0.44,0.79,-4.07,-0.81,-2000.0,788.1
71.405,-0.0794,-0.3373,0.8034,-0.44,0.79,-5.67,-1.03,-2000.0,841.0
71.471,-0.0443,-0.3356,0.8048,-0.44,0.79,-5.77,-1.11,-1885.9,860.4
71.537,-0.0556,-0.2966,0.8053,-0.44,0.79,-8.01,-1.14,-2000.0,867.6
71.604,-0.0764,-0.3168,0.8055,-0.44,0.79,-6.85,-1.15,-1881.0,870.0
71.67,-0.0755,-0.3195,0.8055,-0.44,0.79,-6.69,-1.15,-1856.5,871.5
71.736,-0.0681,-0.3079,0.8055,-0.44,0.79,-7.36,-1.15,-2000.0,871.3
71.802,-0.0875,-0.3104,0.8055,-0.44,0.79,-7.22,-1.15,-1881.0,871.2
71.868,-0.0764,-0.3357,0.8055,-0.44,0.79,-5.77,-1.15,-1549.8,871.6
71.934,-0.0608,-0.3266,0.8055,-0.44,0.79,-6.28,-1.15,-1879.5,871.3
72.0,-0.0571,-0.3309,0.8154,-0.44,0.79,-6.04,-1.72,-1844.6,742.7
72.066,-0.0297,-0.3374,0.8191,-0.44,0.79,-5.67,-1.93,-1809.5,799.6
72.132,-0.0334,-0.3459,0.8205,-0.44,0.79,-5.18,-2.01,-1774.9,820.0
72.198,-0.0246,-0.3383,0.821,-0.44,0.79,-5.62,-2.04,-2000.0,827.6
72.265,-0.0177,-0.347,0.8212,-0.44,0.79,-5.12,-2.05,-1778.4,830.3
72.331,-0.0202,-0.3583,0.8212,-0.44,0.79,-4.47,-2.05,-1728.3,831.3
72.397,-0.0251,-0.3561,0.8212,-0.44,0.79,-4.6,-2.05,-1923.0,831.3
72.463,-0.048,-0.3737,0.8212,-0.44,0.79,-3.59,-2.05,-1621.3,831.7
72.53,-0.0508,-0.3566,0.8212,-0.44,0.79,-4.57,-2.05,-1952.5,830.9
