time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
36.717,-0.0734,-0.4802,0.0135,-0.59,0.0,-6.3,-0.77,-1964.1,-113.8
36.784,-0.084,-0.5047,0.0135,-0.59,0.0,-5.09,-0.77,-1631.4,-127.7
36.85,-0.0887,-0.5099,0.0134,-0.6,0.0,-4.96,-0.77,-1887.9,-111.2
36.917,-0.078,-0.5297,0.0134,-0.6,0.0,-3.99,-0.77,-1592.4,-122.3
36.983,-0.0514,-0.5168,0.0135,-0.6,0.0,-4.86,-0.77,-1922.7,-102.3
37.049,-0.0544,-0.5375,0.0134,-0.6,0.0,-3.81,-0.77,-1591.4,-121.8
37.115,-0.038,-0.5357,0.0135,-0.61,0.0,-4.01,-0.77,-1921.2,-109.3
37.181,-0.0549,-0.5291,0.0135,-0.61,0.0,-4.49,-0.77,-2000.0,-106.5
37.249,-0.0313,-0.5237,0.0135,-0.61,0.0,-4.87,-0.78,-2000.0,-109.1
37.315,-0.0635,-0.5288,0.0135,-0.61,0.0,-4.64,-0.77,-1865.4,-113.5
37.382,-0.0497,-0.5239,0.0135,-0.61,0.0,-4.96,-0.78,-2000.0,-109.5
37.448,-0.0807,-0.5433,0.0135,-0.61,0.0,-3.87,-0.77,-1701.0,-123.0
37.515,-0.0288,-0.5429,0.0135,-0.61,0.0,-3.89,-0.77,-1927.7,-108.0
37.582,-0.0487,-0.5692,0.0134,-0.61,0.0,-2.37,-0.77,-1592.6,-127.5
37.648,-0.059,-0.5707,0.0135,-0.61,0.0,-2.26,-0.77,-1840.7,-112.4
37.714,-0.0718,-0.5656,0.0134,-0.61,0.0,-2.5,-0.77,-1956.8,-105.3
37.78,-0.0836,-0.5724,0.0135,-0.61,0.0,-2.05,-0.77,-1732.7,-116.7
37.846,-0.1024,-0.5813,0.0135,-0.61,0.0,-1.46,-0.78,-1672.3,-120.2
37.913,-0.0856,-0.5967,0.0135,-0.61,0.0,-0.48,-0.77,-1503.7,-118.7
37.979,-0.0829,-0.5956,0.0135,-0.6,0.0,-0.43,-0.77,-1811.6,-110.9
38.046,-0.0888,-0.58,0.0135,-0.6,0.0,-1.18,-0.77,-2000.0,-101.0
38.114,-0.0726,-0.5904,0.0135,-0.6,0.0,-0.44,-0.77,-1722.9,-118.0
38.18,-0.0413,-0.5773,0.0135,-0.6,0.0,-1.02,-0.77,-2000.0,-104.5
38.247,-0.0339,-0.557,0.0134,-0.59,0.0,-2.0,-0.77,-2000.0,-101.7
38.317,-0.0469,-0.5498,0.0135,-0.59,0.0,-2.21,-0.77,-1942.4,-113.6
38.386,-0.0317,-0.5309,0.0135,-0.58,0.0,-3.07,-0.77,-2000.0,-108.6
38.458,-0.0286,-0.5116,0.0135,-0.58,0.0,-3.93,-0.77,-2000.0,-112.6
38.527,-0.0532,-0.519,0.0135,-0.58,0.0,-3.25,-0.77,-1809.4,-128.1
38.598,-0.023,-0.5121,0.0135,-0.57,0.0,-3.37,-0.77,-1960.4,-119.6
38.669,-0.0624,-0.4998,0.0135,-0.57,0.0,-3.79,-0.77,-2000.0,-118.7
38.739,-0.0683,-0.4816,0.0135,-0.56,0.0,-4.52,-0.77,-2000.0,-116.9
38.812,-0.0838,-0.5027,0.0135,-0.55,0.0,-2.99,-0.77,-1791.1,-140.2
38.882,-0.0404,-0.481,0.0135,-0.55,0.0,-3.9,-0.77,-2000.0,-117.4
38.952,-0.079,-0.4906,0.0134,-0.54,0.0,-3.01,-0.77,-1794.9,-134.6
39.023,-0.0507,-0.4985,0.0134,-0.54,0.0,-2.2,-0.77,-1676.7,-135.3
39.094,-0.0703,-0.4835,0.0135,-0.53,0.0,-2.69,-0.77,-2000.0,-124.4
39.166,-0.0782,-0.5023,0.0134,-0.52,0.0,-1.22,-0.77,-1670.4,-142.0
39.235,-0.0841,-0.4997,0.0135,-0.52,0.0,-0.99,-0.77,-1813.5,-133.3
39.305,-0.0771,-0.511,0.0135,-0.51,0.0,0.05,-0.77,-1528.4,-139.3
39.375,-0.0654,-0.4949,0.0135,-0.5,0.0,-0.47,-0.77,-1877.1,-125.6
39.445,-0.062,-0.4769,0.0135,-0.5,0.0,-1.09,-0.77,-2000.0,-127.4
39.515,-0.0611,-0.4893,0.0135,-0.49,0.0,0.04,-0.77,-1701.2,-143.8
39.585,-0.036,-0.4648,0.0134,-0.48,0.0,-0.95,-0.77,-2000.0,-124.1
39.655,-0.0573,-0.4767,0.0134,-0.47,0.0,0.16,-0.77,-1701.7,-147.8
39.725,-0.0732,-0.5114,0.0134,-0.47,0.0,2.58,-0.77,-1352.3,-159.8
39.794,-0.0493,-0.5088,0.0134,-0.46,0.0,2.86,-0.77,-1679.8,-137.8
39.865,-0.0372,-0.4901,0.0134,-0.45,0.0,2.23,-0.77,-1960.2,-129.7
39.935,-0.0432,-0.4847,0.0134,-0.44,0.0,2.36,-0.77,-1739.9,-140.0
40.005,-0.0335,-0.474,0.0134,-0.44,0.0,2.19,-0.77,-1832.5,-138.6
40.075,-0.0224,-0.4579,0.0134,-0.43,0.0,1.71,-0.77,-1932.9,-138.2
40.145,-0.0163,-0.469,0.0135,-0.42,0.0,2.78,-0.77,-1584.5,-155.4
40.215,-0.0375,-0.4835,0.0135,-0.41,0.0,4.05,-0.77,-1277.1,-154.9
40.285,-0.0471,-0.5024,0.0135,-0.41,0.0,5.57,-0.77,-1090.1,-157.6
40.356,-0.0559,-0.4887,0.0135,-0.4,0.0,5.22,-0.77,-1444.8,-139.8
40.426,-0.0693,-0.4989,0.0135,-0.39,0.0,6.23,-0.77,-1274.6,-155.4
40.496,-0.0687,-0.4998,0.0135,-0.38,0.0,6.7,-0.77,-1454.5,-150.3
40.566,-0.0707,-0.483,0.0135,-0.38,0.0,6.15,-0.77,-1798.0,-141.5
40.636,-0.076,-0.4964,0.0135,-0.37,0.0,7.33,-0.77,-1449.6,-158.4
40.706,-0.0656,-0.4967,0.0135,-0.36,0.0,7.75,-0.77,-1416.2,-152.9
40.776,-0.0686,-0.5022,0.0134,-0.35,0.0,8.46,-0.77,-1269.4,-153.7
40.846,-0.061,-0.4909,0.0135,-0.35,0.0,8.2,-0.77,-1621.5,-148.9
40.917,-0.0513,-0.4718,0.0134,-0.34,0.0,7.48,-0.77,-1781.6,-144.0
40.988,-0.0621,-0.4653,0.0134,-0.33,0.0,7.48,-0.77,-1551.4,-154.2
41.058,-0.0527,-0.4514,0.0134,-0.33,0.0,7.03,-0.77,-1706.0,-152.6
41.128,-0.0644,-0.4328,0.0134,-0.32,0.0,6.31,-0.77,-1802.2,-150.9
41.198,-0.0603,-0.4317,0.0134,-0.32,0.0,6.57,-0.77,-1477.7,-161.4
41.266,-0.0486,-0.4312,0.0134,-0.31,0.0,6.85,-0.77,-1451.5,-163.4
41.337,-0.0411,-0.4184,0.0134,-0.31,0.0,6.42,-0.77,-1699.8,-157.7
41.407,-0.0478,-0.4015,0.0134,-0.3,0.0,5.73,-0.77,-1795.7,-156.2
41.476,-0.055,-0.3814,0.0134,-0.3,0.0,4.85,-0.77,-1877.0,-158.7
41.546,-0.0571,-0.3679,0.0134,-0.29,0.0,4.33,-0.77,-1782.9,-164.4
41.616,-0.069,-0.3474,0.0134,-0.29,0.0,3.4,-0.77,-1926.4,-163.5
41.686,-0.0811,-0.3404,0.0135,-0.28,0.0,3.22,-0.77,-1711.8,-172.5
41.756,-0.0758,-0.337,0.0134,-0.28,0.0,3.23,-0.77,-1648.5,-171.2
41.825,-0.0818,-0.3295,0.0134,-0.28,0.0,2.99,-0.77,-1734.1,-172.3
41.895,-0.0901,-0.3244,0.0134,-0.27,0.0,2.88,-0.77,-1697.0,-172.8
41.965,-0.0851,-0.3151,0.0134,-0.27,0.0,2.5,-0.77,-1786.5,-173.1
42.036,-0.0646,-0.2964,0.0134,-0.27,0.0,1.56,-0.77,-1965.1,-171.6
42.107,-0.0521,-0.2864,0.0134,-0.27,0.0,1.11,-0.77,-1848.4,-176.8
42.176,-0.0357,-0.2731,0.0134,-0.27,0.0,0.44,-0.77,-1926.2,-176.3
42.247,-0.0359,-0.2816,0.0134,-0.26,0.0,1.01,-0.77,-1575.7,-184.0
42.317,-0.03,-0.2744,0.0134,-0.26,0.0,0.66,-0.77,-1831.9,-179.6
42.387,-0.057,-0.2613,0.0134,-0.26,0.0,-0.05,-0.77,-1952.2,-178.2
42.457,-0.0695,-0.2649,0.0134,-0.26,0.0,0.17,-0.77,-1674.0,-184.6
42.527,-0.0617,-0.2927,0.0134,-0.26,0.0,1.77,-0.77,-1322.0,-191.2
42.597,-0.0601,-0.2773,0.0134,-0.26,0.0,0.87,-0.77,-1669.5,-177.9
42.667,-0.0582,-0.29,0.0134,-0.26,0.0,1.56,-0.77,-1468.0,-186.8
42.737,-0.0411,-0.2891,0.0134,-0.26,0.0,1.45,-0.77,-1730.4,-182.0
42.807,-0.0287,-0.2986,0.0134,-0.27,0.0,1.93,-0.77,-1525.5,-186.9
42.877,-0.0163,-0.3085,0.0134,-0.27,0.0,2.4,-0.77,-1507.3,-184.4
42.946,-0.0189,-0.3019,0.0134,-0.27,0.0,1.91,-0.77,-1825.1,-179.6
43.017,-0.0397,-0.3202,0.0134,-0.27,0.0,2.83,-0.77,-1473.1,-187.8
43.088,-0.057,-0.3261,0.0133,-0.27,0.0,3.01,-0.76,-1578.0,-182.1
43.16,-0.0694,-0.3286,0.0134,-0.28,0.0,2.98,-0.77,-1644.7,-183.5
43.229,-0.0726,-0.3397,0.0134,-0.28,0.0,3.43,-0.77,-1460.8,-185.2
43.298,-0.0787,-0.3592,0.0134,-0.28,0.0,4.35,-0.77,-1232.8,-188.9
43.369,-0.0801,-0.3402,0.0134,-0.29,0.0,3.04,-0.77,-1587.7,-172.8
43.44,-0.0677,-0.354,0.0134,-0.29,0.0,3.58,-0.77,-1417.1,-185.1
43.509,-0.0633,-0.3626,0.0134,-0.3,0.0,3.83,-0.77,-1506.1,-183.4
43.579,-0.0721,-0.378,0.0134,-0.3,0.0,4.44,-0.77,-1344.0,-183.2
43.649,-0.079,-0.384,0.0134,-0.31,0.0,4.51,-0.77,-1538.6,-182.5
43.72,-0.0657,-0.3845,0.0134,-0.31,0.0,4.23,-0.77,-1652.4,-177.7
43.788,-0.0815,-0.3908,0.0134,-0.32,0.0,4.29,-0.77,-1539.8,-180.5
43.857,-0.0813,-0.3961,0.0135,-0.32,0.0,4.28,-0.77,-1559.6,-180.1
43.927,-0.0878,-0.404,0.0134,-0.33,0.0,4.39,-0.77,-1507.7,-179.8
43.998,-0.0823,-0.4078,0.0134,-0.33,0.0,4.25,-0.77,-1594.4,-176.9
44.069,-0.0783,-0.3983,0.0134,-0.34,0.0,3.34,-0.77,-1852.7,-170.8
44.139,-0.0853,-0.4047,0.0134,-0.35,0.0,3.34,-0.77,-1574.9,-179.6
44.21,-0.09,-0.4025,0.0134,-0.35,0.0,2.82,-0.77,-1749.3,-174.3
44.28,-0.0865,-0.4026,0.0134,-0.36,0.0,2.44,-0.77,-1721.0,-176.8
44.35,-0.0867,-0.4089,0.0134,-0.37,0.0,2.4,-0.77,-1611.6,-180.1
44.42,-0.0843,-0.392,0.0134,-0.37,0.0,1.02,-0.77,-1961.6,-169.9
44.491,-0.0836,-0.4095,0.0134,-0.38,0.0,1.61,-0.77,-1608.4,-186.0
44.561,-0.0809,-0.4132,0.0134,-0.39,0.0,1.4,-0.77,-1695.3,-176.4
44.632,-0.062,-0.4088,0.0134,-0.4,0.0,0.72,-0.77,-1852.3,-173.0
44.7,-0.0507,-0.4079,0.0134,-0.4,0.0,0.24,-0.77,-1811.4,-175.6
44.769,-0.0469,-0.3953,0.0135,-0.41,0.0,-0.9,-0.77,-2000.0,-175.1
44.84,-0.0525,-0.3426,0.0135,-0.42,0.0,-4.37,-0.77,-2000.0,-161.0
44.91,-0.0529,-0.3862,0.0135,-0.43,0.0,-2.3,-0.77,-2000.0,-198.0
44.981,-0.0683,-0.389,0.0134,-0.43,0.0,-2.59,-0.77,-1843.3,-176.8
45.051,-0.0567,-0.3955,0.0134,-0.44,0.0,-2.66,-0.77,-1785.2,-181.1
45.122,-0.0541,-0.3863,0.0135,-0.45,0.0,-3.63,-0.77,-2000.0,-174.8
45.191,-0.0622,-0.4001,0.0134,-0.46,0.0,-3.28,-0.77,-1710.0,-182.6
45.261,-0.0481,-0.4095,0.0134,-0.46,0.0,-3.17,-0.77,-1756.0,-178.5
45.332,-0.0363,-0.4016,0.0134,-0.47,0.0,-4.06,-0.77,-2000.0,-172.2
45.402,-0.0441,-0.4218,0.0135,-0.48,0.0,-3.33,-0.77,-1705.8,-187.0
45.472,-0.0227,-0.4084,0.0135,-0.49,0.0,-4.52,-0.77,-2000.0,-168.8
45.542,-0.0395,-0.4078,0.0134,-0.49,0.0,-4.97,-0.77,-1974.9,-173.9
45.612,-0.0702,-0.4179,0.0134,-0.5,0.0,-4.81,-0.77,-1801.4,-178.9
45.681,-0.0503,-0.4255,0.0134,-0.51,0.0,-4.77,-0.77,-1842.0,-177.3
45.751,-0.0657,-0.4392,0.0134,-0.52,0.0,-4.38,-0.77,-1724.0,-180.3
45.821,-0.0485,-0.4501,0.0135,-0.52,0.0,-4.15,-0.77,-1771.6,-178.8
45.892,-0.0388,-0.4342,0.0135,-0.53,0.0,-5.44,-0.77,-2000.0,-163.0
45.962,-0.0354,-0.4532,0.0134,-0.54,0.0,-4.72,-0.77,-1772.2,-179.3
46.032,-0.0696,-0.4696,0.0135,-0.54,0.0,-4.13,-0.77,-1672.7,-180.5
46.102,-0.046,-0.4513,0.0135,-0.55,0.0,-5.52,-0.77,-2000.0,-159.7
46.171,-0.0616,-0.4773,0.0135,-0.55,0.0,-4.36,-0.77,-1674.6,-185.1
46.241,-0.069,-0.4905,0.0135,-0.56,0.0,-3.93,-0.77,-1720.5,-174.2
46.311,-0.0816,-0.5138,0.0134,-0.56,0.0,-2.9,-0.77,-1494.2,-175.6
46.381,-0.0903,-0.5064,0.0134,-0.57,0.0,-3.62,-0.77,-1844.5,-159.5
46.451,-0.0902,-0.5091,0.0135,-0.57,0.0,-3.73,-0.77,-1882.3,-167.8
46.522,-0.0819,-0.5065,0.0135,-0.58,0.0,-4.15,-0.77,-1976.5,-163.9
46.593,-0.0756,-0.4966,0.0134,-0.58,0.0,-4.97,-0.77,-2000.0,-158.9
46.663,-0.0793,-0.5044,0.0134,-0.59,0.0,-4.75,-0.77,-1824.5,-170.2
46.732,-0.0583,-0.4993,0.0135,-0.59,0.0,-5.25,-0.77,-2000.0,-163.8
46.802,-0.0476,-0.4901,0.0135,-0.59,0.0,-5.97,-0.77,-2000.0,-162.9
46.872,-0.029,-0.4925,0.0135,-0.6,0.0,-6.01,-0.77,-1946.0,-169.2
46.942,-0.0404,-0.4807,0.0135,-0.6,0.0,-6.85,-0.77,-2000.0,-161.2
47.012,-0.0439,-0.5043,0.0134,-0.6,0.0,-5.64,-0.77,-1822.6,-180.4
47.083,-0.0338,-0.5052,0.0135,-0.6,0.0,-5.71,-0.77,-1956.6,-169.4
47.152,-0.0692,-0.5139,0.0135,-0.61,0.0,-5.32,-0.77,-1820.1,-173.0
47.223,-0.0411,-0.5248,0.0135,-0.61,0.0,-4.78,-0.77,-1765.9,-170.4
47.293,-0.0504,-0.543,0.0135,-0.61,0.0,-3.81,-0.77,-1601.2,-176.4
47.362,-0.0421,-0.5408,0.0135,-0.61,0.0,-3.98,-0.77,-1946.6,-162.6
47.434,-0.0376,-0.5282,0.0135,-0.61,0.0,-4.73,-0.77,-2000.0,-157.3
47.504,-0.0548,-0.5415,0.0135,-0.61,0.0,-3.98,-0.77,-1764.1,-174.6
47.574,-0.0741,-0.5539,0.0134,-0.61,0.0,-3.25,-0.77,-1674.3,-169.5
47.645,-0.0522,-0.5495,0.0134,-0.61,0.0,-3.47,-0.77,-1954.6,-161.4
47.716,-0.0707,-0.5664,0.0135,-0.61,0.0,-2.46,-0.77,-1600.9,-177.3
47.787,-0.0719,-0.569,0.0135,-0.61,0.0,-2.24,-0.77,-1800.5,-167.3
47.857,-0.0528,-0.5428,0.0135,-0.61,0.0,-3.65,-0.77,-2000.0,-151.3
47.928,-0.054,-0.532,0.0135,-0.6,0.0,-4.16,-0.77,-2000.0,-161.6
47.999,-0.0848,-0.5453,0.0135,-0.6,0.0,-3.27,-0.77,-1701.1,-175.7
48.069,-0.084,-0.5561,0.0135,-0.6,0.0,-2.5,-0.77,-1655.0,-175.6
48.14,-0.1073,-0.5669,0.0135,-0.6,0.0,-1.72,-0.77,-1625.5,-177.5
48.211,-0.0925,-0.5677,0.0135,-0.59,0.0,-1.49,-0.78,-1789.7,-169.9
48.277,-0.0607,-0.535,0.0135,-0.59,0.0,-3.18,-0.77,-2000.0,-149.0
48.344,-0.0588,-0.508,0.0135,-0.59,0.0,-4.52,-0.77,-2000.0,-157.7
48.411,-0.0587,-0.5155,0.0135,-0.58,0.0,-3.87,-0.77,-1961.0,-180.7
48.477,-0.0438,-0.4905,0.0134,-0.58,0.0,-5.07,-0.77,-2000.0,-162.4
48.543,-0.0309,-0.5052,0.0135,-0.57,0.0,-3.98,-0.77,-1950.4,-189.9
48.609,-0.0362,-0.4758,0.0135,-0.57,0.0,-5.41,-0.77,-2000.0,-164.9
48.675,-0.0577,-0.4915,0.0135,-0.57,0.0,-4.23,-0.77,-1949.4,-191.5
48.741,-0.074,-0.4869,0.0135,-0.56,0.0,-4.21,-0.77,-1949.3,-180.1
48.807,-0.0439,-0.4835,0.0134,-0.56,0.0,-4.11,-0.77,-1926.5,-181.8
48.874,-0.0454,-0.4914,0.0135,-0.55,0.0,-3.34,-0.77,-1705.4,-190.2
48.94,-0.0424,-0.4797,0.0135,-0.54,0.0,-3.69,-0.77,-2000.0,-178.3
49.007,-0.0568,-0.4924,0.0135,-0.54,0.0,-2.63,-0.77,-1700.6,-193.9
49.073,-0.0482,-0.4814,0.0134,-0.53,0.0,-2.92,-0.77,-2000.0,-179.8
49.14,-0.0725,-0.4937,0.0135,-0.53,0.0,-1.86,-0.77,-1680.9,-196.8
49.207,-0.0684,-0.5115,0.0134,-0.52,0.0,-0.47,-0.77,-1396.9,-195.4
49.273,-0.0984,-0.5316,0.0135,-0.51,0.0,1.05,-0.77,-1272.5,-199.4
49.34,-0.0805,-0.5362,0.0135,-0.51,0.0,1.69,-0.77,-1588.8,-188.7
49.406,-0.0957,-0.5391,0.0134,-0.5,0.0,2.24,-0.77,-1597.1,-185.7
49.472,-0.0913,-0.5587,0.0135,-0.49,0.0,3.75,-0.77,-1266.4,-199.0
49.538,-0.0967,-0.5444,0.0135,-0.49,0.0,3.33,-0.77,-1597.6,-178.4
49.604,-0.0742,-0.5462,0.0135,-0.48,0.0,3.83,-0.77,-1550.6,-188.5
49.67,-0.0591,-0.5385,0.0135,-0.47,0.0,3.8,-0.77,-1733.4,-185.0
49.737,-0.0468,-0.5222,0.0135,-0.47,0.0,3.27,-0.77,-1895.1,-181.3
49.803,-0.0574,-0.5278,0.0135,-0.46,0.0,4.01,-0.77,-1562.9,-196.0
49.869,-0.0588,-0.5104,0.0135,-0.45,0.0,3.42,-0.77,-1892.5,-185.1
49.936,-0.0436,-0.4981,0.0135,-0.44,0.0,3.13,-0.77,-1824.2,-188.8
50.002,-0.0397,-0.4989,0.0135,-0.44,0.0,3.59,-0.77,-1562.5,-197.2
50.068,-0.0339,-0.4757,0.0134,-0.43,0.0,2.68,-0.77,-1893.7,-185.3
50.134,-0.0435,-0.4808,0.0134,-0.42,0.0,3.39,-0.77,-1564.0,-205.9
50.2,-0.07,-0.487,0.0135,-0.41,0.0,4.16,-0.77,-1420.5,-207.4
50.266,-0.055,-0.4688,0.0134,-0.41,0.0,3.53,-0.77,-1750.7,-192.5
50.333,-0.0446,-0.4731,0.0135,-0.4,0.0,4.18,-0.77,-1459.0,-208.2
50.399,-0.0372,-0.4592,0.0134,-0.39,0.0,3.79,-0.77,-1789.7,-198.8
50.465,-0.0463,-0.4615,0.0135,-0.39,0.0,4.32,-0.77,-1492.5,-210.6
50.531,-0.0605,-0.4571,0.0135,-0.38,0.0,4.47,-0.77,-1623.3,-207.7
50.597,-0.0538,-0.4373,0.0135,-0.37,0.0,3.72,-0.77,-1921.4,-200.9
50.663,-0.0403,-0.42,0.0134,-0.37,0.0,3.11,-0.77,-1899.5,-201.5
50.729,-0.0305,-0.4093,0.0134,-0.36,0.0,2.88,-0.77,-1792.0,-210.9
50.796,-0.0492,-0.4099,0.0134,-0.35,0.0,3.28,-0.77,-1565.9,-215.9
50.862,-0.0345,-0.4028,0.0134,-0.35,0.0,3.23,-0.77,-1717.7,-213.1
50.928,-0.0487,-0.3975,0.0133,-0.34,0.0,3.28,-0.76,-1682.2,-215.2
50.994,-0.0556,-0.3858,0.0134,-0.33,0.0,2.95,-0.77,-1811.0,-216.8
51.06,-0.0626,-0.3834,0.0134,-0.33,0.0,3.15,-0.77,-1635.1,-220.9
51.126,-0.0659,-0.3784,0.0134,-0.32,0.0,3.18,-0.77,-1685.4,-221.1
51.192,-0.0669,-0.3538,0.0134,-0.32,0.0,2.08,-0.77,-2000.0,-214.3
51.259,-0.0485,-0.3484,0.0133,-0.31,0.0,2.07,-0.76,-1732.6,-222.4
51.326,-0.0517,-0.3456,0.0134,-0.31,0.0,2.2,-0.77,-1682.4,-228.9
51.392,-0.0361,-0.3576,0.0134,-0.3,0.0,3.16,-0.77,-1350.7,-232.4
51.458,-0.0544,-0.3536,0.0134,-0.3,0.0,3.19,-0.77,-1678.8,-225.1
51.525,-0.0558,-0.3569,0.0134,-0.29,0.0,3.63,-0.77,-1520.5,-230.0
51.591,-0.0595,-0.3551,0.0134,-0.29,0.0,3.76,-0.77,-1623.1,-228.7
51.657,-0.0619,-0.3344,0.0134,-0.29,0.0,2.79,-0.77,-1954.9,-223.1
51.723,-0.0478,-0.3247,0.0134,-0.28,0.0,2.44,-0.77,-1815.4,-228.0
51.79,-0.0474,-0.3323,0.0134,-0.28,0.0,3.06,-0.77,-1484.7,-235.9
51.856,-0.0431,-0.3451,0.0134,-0.28,0.0,3.97,-0.77,-1310.2,-237.0
51.923,-0.0177,-0.3347,0.0134,-0.27,0.0,3.53,-0.77,-1644.6,-228.5
51.989,-0.0376,-0.3262,0.0134,-0.27,0.0,3.18,-0.77,-1782.4,-231.3
52.056,-0.0425,-0.3273,0.0134,-0.27,0.0,3.37,-0.77,-1600.9,-237.6
52.122,-0.0334,-0.3245,0.0134,-0.27,0.0,3.31,-0.77,-1681.1,-233.2
52.188,-0.035,-0.3279,0.0134,-0.27,0.0,3.6,-0.77,-1551.8,-237.9
52.255,-0.0306,-0.3244,0.0134,-0.26,0.0,3.47,-0.77,-1695.6,-233.4
52.321,-0.0454,-0.3298,0.0134,-0.26,0.0,3.84,-0.77,-1507.9,-239.1
52.387,-0.0661,-0.3263,0.0134,-0.26,0.0,3.67,-0.77,-1695.6,-236.7
52.453,-0.0568,-0.3137,0.0134,-0.26,0.0,2.97,-0.77,-1882.0,-231.6
52.52,-0.0734,-0.3107,0.0134,-0.26,0.0,2.8,-0.77,-1719.8,-238.8
52.586,-0.0738,-0.3132,0.0134,-0.26,0.0,2.93,-0.77,-1614.8,-240.6
52.652,-0.0656,-0.3259,0.0134,-0.26,0.0,3.63,-0.77,-1376.2,-243.2
52.718,-0.0587,-0.3354,0.0134,-0.26,0.0,4.12,-0.77,-1433.6,-239.9
52.784,-0.0526,-0.3489,0.0134,-0.26,0.0,4.83,-0.77,-1313.5,-243.4
52.851,-0.0453,-0.3431,0.0134,-0.27,0.0,4.42,-0.77,-1645.8,-234.7
52.917,-0.0436,-0.3351,0.0134,-0.27,0.0,3.86,-0.77,-1792.8,-236.5
52.983,-0.0557,-0.3481,0.0134,-0.27,0.0,4.49,-0.77,-1463.2,-242.9
53.05,-0.0748,-0.3565,0.0134,-0.27,0.0,4.83,-0.77,-1444.8,-239.8
53.118,-0.0724,-0.3636,0.0134,-0.27,0.0,5.09,-0.77,-1465.8,-240.6
53.185,-0.065,-0.3636,0.0134,-0.28,0.0,4.92,-0.77,-1616.8,-236.1
53.256,-0.0616,-0.3641,0.0134,-0.28,0.0,4.75,-0.77,-1616.3,-236.6
53.327,-0.0667,-0.3695,0.0134,-0.28,0.0,4.85,-0.77,-1520.0,-239.2
53.396,-0.0733,-0.3668,0.0135,-0.29,0.0,4.47,-0.77,-1685.4,-236.9
53.466,-0.0654,-0.3672,0.0134,-0.29,0.0,4.25,-0.77,-1639.4,-234.2
53.537,-0.061,-0.3739,0.0134,-0.3,0.0,4.38,-0.77,-1516.5,-238.2
53.608,-0.0645,-0.3762,0.0134,-0.3,0.0,4.23,-0.77,-1608.4,-238.7
53.678,-0.066,-0.3799,0.0134,-0.31,0.0,4.15,-0.77,-1585.2,-237.6
53.749,-0.0799,-0.3896,0.0134,-0.31,0.0,4.4,-0.77,-1460.2,-238.0
53.82,-0.0816,-0.3843,0.0134,-0.32,0.0,3.78,-0.77,-1758.5,-233.6
53.89,-0.0818,-0.351,0.0134,-0.32,0.0,1.53,-0.77,-2000.0,-226.2
53.961,-0.0689,-0.3506,0.0134,-0.33,0.0,1.16,-0.77,-1764.0,-239.4
54.031,-0.0619,-0.3649,0.0134,-0.34,0.0,1.63,-0.77,-1475.4,-244.2
54.102,-0.0559,-0.3787,0.0134,-0.34,0.0,2.04,-0.77,-1480.6,-242.5
54.176,-0.0414,-0.3576,0.0134,-0.35,0.0,0.44,-0.77,-1846.0,-230.5
54.245,-0.0439,-0.3663,0.0134,-0.36,0.0,0.56,-0.77,-1628.6,-241.2
54.317,-0.0466,-0.3686,0.0134,-0.36,0.0,0.28,-0.77,-1755.7,-237.7
54.387,-0.037,-0.3754,0.0134,-0.37,0.0,0.27,-0.77,-1678.5,-240.5
54.459,-0.0242,-0.3694,0.0134,-0.38,0.0,-0.5,-0.77,-1914.7,-236.3
54.53,-0.0263,-0.3707,0.0134,-0.39,0.0,-0.85,-0.77,-1813.3,-236.9
54.599,-0.0541,-0.3776,0.0134,-0.39,0.0,-0.87,-0.77,-1717.3,-239.1
54.669,-0.0584,-0.3788,0.0134,-0.4,0.0,-1.23,-0.77,-1829.2,-239.2
54.74,-0.0416,-0.3828,0.0134,-0.41,0.0,-1.44,-0.77,-1791.6,-236.4
54.811,-0.0215,-0.3599,0.0134,-0.42,0.0,-3.19,-0.77,-2000.0,-229.7
54.881,-0.0268,-0.3507,0.0135,-0.42,0.0,-4.16,-0.77,-2000.0,-237.1
54.953,-0.0495,-0.3637,0.0135,-0.43,0.0,-3.86,-0.77,-1725.6,-244.8
55.023,-0.043,-0.3475,0.0134,-0.44,0.0,-5.23,-0.77,-2000.0,-232.5
55.094,-0.0738,-0.3771,0.0134,-0.45,0.0,-3.99,-0.77,-1724.7,-248.6
55.165,-0.056,-0.3859,0.0134,-0.45,0.0,-3.92,-0.77,-1803.9,-239.6
55.235,-0.0409,-0.3753,0.0134,-0.46,0.0,-4.97,-0.77,-2000.0,-231.8
55.305,-0.0583,-0.3794,0.0134,-0.47,0.0,-5.17,-0.77,-1920.5,-238.7
55.376,-0.068,-0.3953,0.0134,-0.48,0.0,-4.69,-0.77,-1714.2,-240.3
55.446,-0.0792,-0.3953,0.0134,-0.48,0.0,-5.12,-0.77,-1985.3,-232.6
55.515,-0.0938,-0.4285,0.0134,-0.49,0.0,-3.63,-0.77,-1635.8,-247.7
55.586,-0.0613,-0.4364,0.0134,-0.5,0.0,-3.6,-0.77,-1818.7,-233.3
55.656,-0.0676,-0.4378,0.0134,-0.51,0.0,-3.92,-0.77,-1931.2,-229.1
55.726,-0.0735,-0.453,0.0135,-0.51,0.0,-3.46,-0.77,-1689.5,-235.8
