time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
28.842,-0.0617,-0.4917,2.4314,-0.55,2.52,-3.48,4.9,-1846.3,1249.8
28.908,-0.0683,-0.4979,2.4417,-0.55,2.52,-2.81,4.64,-1838.7,1186.3
28.975,-0.0929,-0.5032,2.4456,-0.54,2.53,-2.18,4.75,-1837.6,1230.9
29.041,-0.1088,-0.4951,2.4469,-0.54,2.53,-2.3,5.01,-2000.0,1253.1
29.107,-0.1138,-0.4967,2.4572,-0.53,2.54,-1.86,4.75,-1879.8,1191.3
29.173,-0.0896,-0.5178,2.4611,-0.52,2.55,-0.29,4.86,-1557.2,1237.2
29.239,-0.0848,-0.5299,2.4624,-0.52,2.55,0.76,5.11,-1672.1,1258.5
29.305,-0.059,-0.5137,2.4628,-0.51,2.56,0.2,5.42,-2000.0,1271.6
29.374,-0.0744,-0.5388,2.4728,-0.5,2.56,2.04,5.19,-1661.7,1212.9
29.441,-0.0693,-0.5359,2.4765,-0.5,2.57,2.27,5.31,-1847.6,1251.7
29.514,-0.0594,-0.4896,2.4779,-0.49,2.58,0.04,5.59,-2000.0,1273.2
29.584,-0.0671,-0.489,2.4882,-0.48,2.58,0.44,5.36,-1853.5,1219.7
29.654,-0.0714,-0.494,2.492,-0.47,2.59,1.15,5.49,-1759.6,1261.8
29.726,-0.0804,-0.5166,2.4934,-0.47,2.59,2.89,5.77,-1465.1,1284.6
29.797,-0.0623,-0.5174,2.5038,-0.46,2.6,3.37,5.53,-1766.2,1227.2
29.868,-0.0669,-0.5214,2.5076,-0.45,2.61,4.05,5.67,-1704.9,1268.8
29.938,-0.0689,-0.5388,2.5089,-0.44,2.61,5.48,5.94,-1462.2,1291.0
30.009,-0.061,-0.5308,2.5192,-0.44,2.62,5.47,5.71,-1817.9,1234.2
30.082,-0.0608,-0.4986,2.5231,-0.43,2.63,4.08,5.85,-2000.0,1275.1
30.151,-0.0443,-0.4803,2.5244,-0.42,2.63,3.47,6.12,-1996.1,1299.3
30.222,-0.0315,-0.4594,2.5247,-0.41,2.64,2.71,6.45,-2000.0,1315.2
30.293,-0.0424,-0.4459,2.5347,-0.4,2.64,2.38,6.23,-1951.1,1257.0
30.363,-0.0198,-0.4282,2.5384,-0.4,2.65,1.8,6.37,-2000.0,1298.3
30.435,-0.0248,-0.4026,2.5497,-0.39,2.66,0.76,6.09,-2000.0,1248.0
30.508,-0.043,-0.431,2.5539,-0.38,2.66,2.83,6.21,-1755.7,1296.4
30.577,-0.0265,-0.426,2.5652,-0.37,2.67,2.96,5.91,-1834.3,1243.3
30.648,-0.0501,-0.4214,2.5695,-0.37,2.67,3.1,6.02,-1826.0,1290.4
30.719,-0.0385,-0.4306,2.5809,-0.36,2.68,4.04,5.72,-1613.9,1241.5
30.789,-0.0451,-0.4194,2.5851,-0.35,2.69,3.79,5.83,-1896.1,1286.9
30.86,-0.0388,-0.4227,2.5965,-0.35,2.69,4.36,5.53,-1691.2,1237.0
30.93,-0.0331,-0.4408,2.6007,-0.34,2.7,5.78,5.64,-1430.3,1284.4
31.001,-0.0401,-0.4264,2.6121,-0.33,2.71,5.31,5.34,-1781.4,1232.0
31.073,-0.0484,-0.4267,2.6164,-0.33,2.71,5.69,5.46,-1700.6,1280.2
31.142,-0.0483,-0.439,2.6178,-0.32,2.72,6.73,5.72,-1495.4,1304.7
31.212,-0.0662,-0.4375,2.6281,-0.32,2.72,6.97,5.48,-1695.1,1245.5
31.282,-0.0567,-0.4194,2.6319,-0.31,2.73,6.24,5.62,-1928.5,1288.1
31.353,-0.0446,-0.4151,2.6432,-0.31,2.74,6.3,5.32,-1745.7,1237.5
31.424,-0.0498,-0.4161,2.6473,-0.3,2.74,6.64,5.44,-1662.6,1284.6
31.495,-0.0564,-0.4215,2.6587,-0.3,2.75,7.22,5.14,-1583.9,1233.9
31.565,-0.0864,-0.4248,2.6628,-0.29,2.75,7.66,5.26,-1604.5,1280.1
31.635,-0.0761,-0.4152,2.6742,-0.29,2.76,7.35,4.95,-1791.0,1227.7
31.706,-0.0747,-0.4266,2.6784,-0.28,2.77,8.22,5.07,-1461.6,1276.7
31.775,-0.0522,-0.4285,2.6798,-0.28,2.77,8.53,5.34,-1598.3,1300.2
31.846,-0.0438,-0.4264,2.6902,-0.28,2.78,8.6,5.09,-1654.0,1240.4
31.916,-0.0363,-0.437,2.694,-0.27,2.79,9.37,5.23,-1437.4,1285.0
31.987,-0.0295,-0.4347,2.7052,-0.27,2.79,9.39,4.94,-1633.1,1232.6
32.058,-0.0371,-0.4088,2.7094,-0.27,2.8,8.04,5.06,-1969.9,1277.9
32.128,-0.0302,-0.3856,2.7108,-0.27,2.8,6.82,5.33,-1963.1,1303.3
32.199,-0.0471,-0.3741,2.7211,-0.26,2.81,6.25,5.09,-1826.2,1244.1
32.269,-0.0585,-0.3799,2.7249,-0.26,2.82,6.66,5.22,-1572.8,1289.4
32.339,-0.0513,-0.4009,2.7361,-0.26,2.82,7.92,4.93,-1285.7,1237.3
32.409,-0.0441,-0.3915,2.7402,-0.26,2.83,7.41,5.04,-1633.6,1282.0
32.478,-0.0287,-0.3711,2.7516,-0.26,2.83,6.26,4.74,-1940.6,1227.8
32.549,-0.0363,-0.3873,2.7558,-0.26,2.84,7.19,4.85,-1587.6,1279.4
32.619,-0.056,-0.389,2.7572,-0.26,2.85,7.26,5.12,-1617.9,1303.0
32.688,-0.0454,-0.358,2.7675,-0.26,2.85,5.44,4.87,-1964.8,1239.8
32.759,-0.0545,-0.3429,2.7714,-0.26,2.86,4.52,5.01,-1902.7,1287.2
32.829,-0.0665,-0.3527,2.7826,-0.27,2.86,5.0,4.72,-1551.8,1234.4
32.898,-0.0562,-0.3507,2.7867,-0.27,2.87,4.78,4.83,-1728.5,1281.7
32.968,-0.0577,-0.3268,2.7881,-0.27,2.88,3.3,5.09,-2000.0,1305.4
33.038,-0.0678,-0.3232,2.7984,-0.27,2.88,2.95,4.85,-1791.7,1244.6
33.108,-0.0819,-0.3295,2.8022,-0.27,2.89,3.16,4.98,-1651.4,1291.3
33.178,-0.073,-0.3384,2.8135,-0.28,2.9,3.5,4.69,-1605.9,1235.9
33.247,-0.0608,-0.3232,2.8176,-0.28,2.9,2.44,4.8,-1954.8,1283.3
33.318,-0.0636,-0.3289,2.819,-0.28,2.91,2.55,5.07,-1680.1,1309.5
33.388,-0.0713,-0.3429,2.8294,-0.29,2.91,3.13,4.83,-1543.5,1248.1
33.458,-0.074,-0.345,2.8331,-0.29,2.92,3.01,4.96,-1722.1,1292.3
33.527,-0.0714,-0.3521,2.8344,-0.3,2.93,3.16,5.24,-1648.5,1315.7
33.597,-0.0829,-0.3256,2.8447,-0.3,2.93,1.37,5.0,-1996.9,1251.4
33.668,-0.071,-0.3311,2.8485,-0.31,2.94,1.4,5.13,-1715.9,1299.2
33.738,-0.0649,-0.3263,2.8498,-0.31,2.94,0.82,5.41,-1868.6,1322.0
33.807,-0.0614,-0.3217,2.8601,-0.32,2.95,0.24,5.16,-1878.8,1259.5
33.878,-0.0745,-0.3447,2.8639,-0.32,2.96,1.23,5.3,-1527.8,1306.6
33.947,-0.0702,-0.3504,2.8751,-0.33,2.96,1.22,5.0,-1723.3,1250.2
34.018,-0.0564,-0.3592,2.8793,-0.34,2.97,1.37,5.12,-1680.5,1298.6
34.088,-0.0529,-0.363,2.8807,-0.34,2.97,1.22,5.39,-1754.1,1322.2
34.157,-0.0694,-0.3727,2.8911,-0.35,2.98,1.41,5.14,-1667.7,1261.2
34.227,-0.0708,-0.3754,2.8949,-0.35,2.99,1.18,5.27,-1771.9,1305.0
34.297,-0.0756,-0.3682,2.9061,-0.36,2.99,0.37,4.98,-1917.7,1250.3
34.367,-0.055,-0.38,2.9103,-0.37,3.0,0.64,5.09,-1659.9,1299.7
34.438,-0.053,-0.3919,2.9117,-0.38,3.01,0.91,5.36,-1654.1,1323.4
34.507,-0.058,-0.3834,2.922,-0.38,3.01,0.02,5.12,-1945.3,1260.0
34.576,-0.0618,-0.3896,2.9258,-0.39,3.02,-0.04,5.24,-1753.6,1306.1
34.645,-0.0539,-0.3757,2.937,-0.4,3.02,-1.26,4.94,-2000.0,1249.7
34.714,-0.0662,-0.3714,2.9412,-0.41,3.03,-1.93,5.05,-1932.3,1299.3
34.784,-0.0762,-0.3911,2.9426,-0.41,3.04,-1.24,5.32,-1591.2,1324.9
34.853,-0.0489,-0.3862,2.953,-0.42,3.04,-1.95,5.07,-1939.1,1261.8
34.923,-0.0354,-0.3613,2.9568,-0.43,3.05,-3.82,5.2,-2000.0,1305.3
34.993,-0.0522,-0.3508,2.968,-0.44,3.05,-4.86,4.91,-2000.0,1253.4
35.063,-0.0341,-0.3376,2.9722,-0.44,3.06,-6.05,5.02,-2000.0,1301.2
35.132,-0.0708,-0.3542,2.9835,-0.45,3.07,-5.53,4.72,-1778.4,1249.6
35.203,-0.0299,-0.3696,2.9877,-0.46,3.07,-5.09,4.83,-1758.1,1298.2
35.272,-0.0435,-0.3759,2.9991,-0.47,3.08,-5.16,4.52,-1879.7,1244.0
35.341,-0.0627,-0.394,3.0033,-0.47,3.08,-4.55,4.63,-1709.5,1293.0
35.411,-0.0753,-0.3959,3.0147,-0.48,3.09,-4.87,4.33,-1934.8,1238.7
35.482,-0.0765,-0.4237,3.0189,-0.49,3.1,-3.7,4.44,-1583.0,1288.7
35.552,-0.0452,-0.425,3.0303,-0.5,3.1,-4.05,4.14,-1927.8,1233.8
35.621,-0.0456,-0.4251,3.0344,-0.5,3.11,-4.45,4.25,-1952.0,1281.8
35.692,-0.0764,-0.4124,3.0458,-0.51,3.11,-5.58,3.95,-2000.0,1228.7
35.762,-0.0528,-0.4246,3.0499,-0.52,3.12,-5.28,4.06,-1817.8,1278.8
35.831,-0.0612,-0.4484,3.0613,-0.52,3.13,-4.3,3.76,-1629.3,1226.4
35.902,-0.0226,-0.4561,3.0655,-0.53,3.13,-4.24,3.87,-1857.2,1272.8
35.972,-0.0555,-0.4574,3.0669,-0.54,3.14,-4.53,4.14,-1943.8,1295.8
36.042,-0.0676,-0.4821,3.0772,-0.54,3.15,-3.47,3.9,-1598.8,1237.9
36.111,-0.041,-0.4844,3.081,-0.55,3.15,-3.67,4.03,-1912.8,1278.7
36.182,-0.0423,-0.5167,3.0922,-0.55,3.16,-2.15,3.74,-1562.4,1229.9
36.251,-0.0311,-0.5368,3.0963,-0.56,3.16,-1.32,3.85,-1618.3,1272.9
36.321,-0.0429,-0.524,3.0977,-0.57,3.17,-2.36,4.12,-1967.3,1292.7
36.391,-0.0598,-0.5521,3.108,-0.57,3.18,-1.04,3.88,-1618.1,1238.7
36.461,-0.0445,-0.5502,3.1118,-0.57,3.18,-1.42,4.01,-1911.0,1277.0
36.531,-0.0641,-0.5395,3.1131,-0.58,3.19,-2.3,4.29,-2000.0,1298.0
36.601,-0.0652,-0.5554,3.1233,-0.58,3.19,-1.62,4.05,-1686.2,1243.4
36.67,-0.0486,-0.5386,3.1271,-0.59,3.2,-2.81,4.18,-2000.0,1281.4
36.74,-0.0627,-0.5246,3.1284,-0.59,3.21,-3.82,4.46,-2000.0,1303.8
36.81,-0.0764,-0.5291,3.1387,-0.59,3.21,-3.76,4.22,-1865.7,1248.8
36.881,-0.0879,-0.5189,3.1425,-0.6,3.22,-4.52,4.35,-2000.0,1289.0
36.95,-0.0855,-0.5393,3.1537,-0.6,3.22,-3.51,4.06,-1710.0,1241.4
37.021,-0.0559,-0.527,3.1579,-0.6,3.23,-4.35,4.17,-2000.0,1282.9
37.091,-0.0737,-0.5339,3.1593,-0.61,3.24,-4.08,4.44,-1836.0,1306.9
37.161,-0.0375,-0.5485,3.1696,-0.61,3.24,-3.35,4.2,-1713.2,1251.6
37.231,-0.0458,-0.5235,3.1734,-0.61,3.25,-4.87,4.33,-2000.0,1289.3
37.301,-0.0256,-0.5257,3.1747,-0.61,3.26,-4.8,4.61,-1904.7,1313.3
37.37,-0.0345,-0.5146,3.185,-0.61,3.26,-5.48,4.36,-2000.0,1255.1
37.44,-0.0579,-0.5439,3.1888,-0.61,3.27,-3.83,4.5,-1728.6,1299.9
37.51,-0.0308,-0.549,3.1901,-0.61,3.27,-3.55,4.77,-1839.0,1318.1
37.58,-0.0699,-0.5392,3.2004,-0.61,3.28,-4.1,4.53,-2000.0,1261.7
37.65,-0.0623,-0.5239,3.2042,-0.61,3.29,-4.94,4.66,-2000.0,1302.5
37.721,-0.076,-0.5209,3.2055,-0.61,3.29,-5.06,4.94,-1967.3,1324.8
37.791,-0.0806,-0.5374,3.2158,-0.61,3.3,-4.04,4.7,-1691.4,1271.5
37.861,-0.0486,-0.5076,3.2196,-0.61,3.3,-5.66,4.84,-2000.0,1308.2
37.932,-0.082,-0.5283,3.2209,-0.6,3.31,-4.37,5.11,-1686.3,1332.9
38.003,-0.0474,-0.5367,3.2313,-0.6,3.32,-3.75,4.88,-1793.2,1277.9
38.073,-0.0582,-0.5467,3.235,-0.6,3.32,-3.03,5.01,-1752.8,1317.1
38.144,-0.0304,-0.547,3.2363,-0.6,3.33,-2.85,5.29,-1875.7,1336.9
38.214,-0.0181,-0.53,3.2467,-0.59,3.33,-3.64,5.05,-2000.0,1282.0
38.284,-0.0444,-0.5596,3.2504,-0.59,3.34,-1.75,5.18,-1749.4,1325.0
38.353,-0.0571,-0.5646,3.2517,-0.59,3.35,-1.25,5.45,-1775.3,1342.8
38.424,-0.0332,-0.5346,3.2621,-0.58,3.35,-2.73,5.22,-2000.0,1288.1
38.495,-0.0488,-0.5492,3.2659,-0.58,3.36,-1.64,5.35,-1778.7,1330.9
38.565,-0.0357,-0.5273,3.2771,-0.57,3.37,-2.64,5.06,-2000.0,1280.8
38.635,-0.0212,-0.5027,3.2813,-0.57,3.37,-3.76,5.17,-2000.0,1324.7
38.706,-0.0365,-0.5036,3.2828,-0.56,3.38,-3.41,5.44,-1865.9,1348.9
38.776,-0.0585,-0.526,3.2931,-0.56,3.38,-1.82,5.2,-1524.1,1296.4
38.846,-0.0461,-0.5064,3.2969,-0.55,3.39,-2.62,5.33,-1874.5,1333.4
38.917,-0.0605,-0.5367,3.3082,-0.55,3.4,-0.54,5.04,-1520.9,1290.2
38.988,-0.0438,-0.5323,3.3124,-0.54,3.4,-0.44,5.15,-1867.7,1329.2
39.058,-0.0447,-0.5051,3.3138,-0.53,3.41,-1.64,5.42,-2000.0,1350.8
39.128,-0.0551,-0.4986,3.3242,-0.53,3.41,-1.64,5.18,-1915.3,1299.0
39.199,-0.0586,-0.4924,3.328,-0.52,3.42,-1.61,5.31,-1911.3,1339.4
39.269,-0.0447,-0.4693,3.3392,-0.51,3.43,-2.54,5.02,-2000.0,1290.7
39.34,-0.0203,-0.4761,3.3434,-0.51,3.43,-1.75,5.14,-1773.3,1336.1
39.413,-0.0217,-0.4675,3.3549,-0.5,3.44,-1.82,4.84,-1940.4,1290.3
39.482,-0.0529,-0.4556,3.3689,-0.49,3.45,-2.09,4.39,-1990.8,1260.6
39.548,-0.045,-0.4636,3.374,-0.49,3.45,-1.24,4.43,-1709.3,1313.8
39.614,-0.0431,-0.4832,3.3857,-0.48,3.46,0.29,4.09,-1486.5,1266.0
39.68,-0.0381,-0.4772,3.39,-0.47,3.46,0.35,4.17,-1817.2,1311.2
39.746,-0.0635,-0.4848,3.4015,-0.46,3.47,1.19,3.84,-1659.6,1261.5
39.813,-0.0514,-0.4518,3.4057,-0.46,3.47,-0.29,3.93,-1990.9,1305.7
39.879,-0.0638,-0.4524,3.417,-0.45,3.48,0.16,3.61,-1783.7,1256.7
39.945,-0.047,-0.4258,3.4212,-0.44,3.49,-0.95,3.7,-2000.0,1302.1
40.011,-0.0462,-0.4263,3.4326,-0.44,3.49,-0.51,3.38,-1799.7,1251.0
40.077,-0.0827,-0.4388,3.4367,-0.43,3.5,0.63,3.47,-1596.2,1299.6
40.143,-0.0594,-0.4225,3.4481,-0.42,3.5,0.1,3.15,-1927.4,1244.6
40.209,-0.0732,-0.4205,3.4523,-0.41,3.51,0.4,3.25,-1818.0,1293.8
40.275,-0.0531,-0.4081,3.4636,-0.41,3.51,0.1,2.93,-1965.3,1239.3
40.342,-0.039,-0.4073,3.4678,-0.4,3.52,0.47,3.02,-1801.5,1288.8
40.408,-0.0616,-0.4264,3.4792,-0.39,3.53,1.97,2.7,-1470.3,1236.4
40.475,-0.0481,-0.4044,3.4833,-0.39,3.53,1.11,2.79,-1804.2,1282.0
40.541,-0.0506,-0.3958,3.4947,-0.38,3.54,1.01,2.47,-1900.2,1228.4
40.607,-0.0743,-0.4346,3.4988,-0.37,3.54,3.62,2.57,-1570.0,1280.7
40.673,-0.0709,-0.4147,3.5102,-0.36,3.55,2.86,2.25,-1900.8,1221.4
40.74,-0.073,-0.4169,3.5144,-0.36,3.56,3.37,2.34,-1699.2,1272.2
40.806,-0.0562,-0.404,3.5158,-0.35,3.56,2.99,2.59,-1919.2,1295.9
40.872,-0.0696,-0.3888,3.5261,-0.35,3.57,2.48,2.33,-1959.6,1231.9
40.938,-0.0844,-0.4015,3.5298,-0.34,3.57,3.56,2.44,-1629.4,1279.7
41.004,-0.0909,-0.3928,3.541,-0.33,3.58,3.4,2.13,-1855.4,1221.2
41.07,-0.0904,-0.4308,3.5451,-0.33,3.58,5.91,2.23,-1525.2,1273.7
41.135,-0.0894,-0.4225,3.5565,-0.32,3.59,5.75,1.91,-1800.5,1214.3
41.202,-0.0824,-0.4261,3.5607,-0.32,3.6,6.26,2.0,-1612.6,1264.7
41.268,-0.0515,-0.4282,3.572,-0.31,3.6,6.68,1.68,-1623.6,1209.2
41.334,-0.0628,-0.4326,3.5762,-0.31,3.61,7.22,1.77,-1573.9,1258.9
41.4,-0.0697,-0.4354,3.5875,-0.3,3.61,7.65,1.45,-1588.7,1202.5
41.466,-0.0565,-0.4441,3.5917,-0.3,3.62,8.41,1.54,-1468.3,1252.6
41.532,-0.0395,-0.4455,3.5931,-0.29,3.62,8.73,1.79,-1580.5,1276.4
41.598,-0.0436,-0.4447,3.6034,-0.29,3.63,8.92,1.53,-1608.7,1212.0
41.664,-0.0459,-0.4284,3.6072,-0.29,3.64,8.2,1.64,-1850.2,1256.5
41.73,-0.0523,-0.4402,3.6085,-0.28,3.64,9.08,1.9,-1520.0,1282.1
41.796,-0.0528,-0.4351,3.6187,-0.28,3.65,8.97,1.64,-1668.5,1215.7
41.861,-0.0406,-0.4278,3.6225,-0.28,3.65,8.72,1.76,-1705.9,1261.3
41.927,-0.0578,-0.4267,3.6238,-0.27,3.66,8.81,2.01,-1605.1,1284.8
41.993,-0.0567,-0.4131,3.634,-0.27,3.66,8.16,1.75,-1805.6,1218.4
42.059,-0.0724,-0.4172,3.6378,-0.27,3.67,8.52,1.86,-1522.7,1266.1
42.125,-0.0496,-0.4094,3.6391,-0.27,3.68,8.18,2.12,-1718.0,1288.4
42.191,-0.035,-0.3978,3.6494,-0.27,3.68,7.6,1.86,-1783.2,1222.8
42.257,-0.051,-0.4054,3.6532,-0.26,3.69,8.11,1.97,-1469.1,1270.3
42.323,-0.0584,-0.3971,3.6545,-0.26,3.69,7.69,2.23,-1732.0,1292.4
42.389,-0.0599,-0.3831,3.6648,-0.26,3.7,6.92,1.97,-1829.6,1226.1
42.455,-0.0597,-0.3789,3.6686,-0.26,3.7,6.7,2.08,-1690.8,1273.7
42.521,-0.0566,-0.3674,3.6699,-0.26,3.71,6.05,2.34,-1810.9,1296.7
42.587,-0.0457,-0.3724,3.6801,-0.26,3.72,6.32,2.08,-1554.8,1231.6
42.653,-0.0558,-0.3637,3.6839,-0.26,3.72,5.79,2.19,-1777.9,1277.1
42.719,-0.0599,-0.3504,3.6852,-0.26,3.73,4.98,2.44,-1859.1,1300.4
42.784,-0.0492,-0.3263,3.6955,-0.26,3.73,3.54,2.18,-2000.0,1233.0
42.85,-0.0418,-0.3162,3.6994,-0.27,3.74,2.87,2.29,-1860.1,1281.4
42.916,-0.0289,-0.3165,3.7106,-0.27,3.75,2.79,1.98,-1715.6,1222.7
42.982,-0.0385,-0.3,3.7147,-0.27,3.75,1.73,2.07,-1972.2,1273.0
43.048,-0.039,-0.3163,3.7261,-0.27,3.76,2.54,1.75,-1643.1,1216.6
43.114,-0.0371,-0.3079,3.7303,-0.27,3.76,1.91,1.84,-1865.1,1266.7
43.18,-0.0562,-0.2941,3.7417,-0.28,3.77,0.95,1.52,-1957.6,1207.8
43.246,-0.0371,-0.3065,3.7459,-0.28,3.77,1.48,1.61,-1626.4,1261.9
43.312,-0.0531,-0.322,3.7474,-0.28,3.78,2.18,1.85,-1505.9,1287.3
43.378,-0.0511,-0.319,3.7577,-0.29,3.79,1.79,1.59,-1802.5,1218.2
43.444,-0.0624,-0.3408,3.7615,-0.29,3.79,2.82,1.7,-1472.8,1268.1
43.51,-0.069,-0.3495,3.7727,-0.3,3.8,3.08,1.39,-1602.7,1207.3
43.576,-0.0638,-0.3458,3.7769,-0.3,3.8,2.61,1.48,-1799.8,1257.8
43.642,-0.0712,-0.3577,3.7883,-0.3,3.81,3.03,1.16,-1554.6,1199.9
43.707,-0.0603,-0.3408,3.7924,-0.31,3.81,1.78,1.25,-1884.3,1250.2
43.773,-0.0536,-0.3515,3.7939,-0.31,3.82,2.11,1.49,-1598.1,1277.3
43.839,-0.0466,-0.3808,3.8042,-0.32,3.83,3.48,1.23,-1269.5,1211.3
43.905,-0.049,-0.3719,3.808,-0.33,3.83,2.66,1.34,-1599.2,1255.6
43.971,-0.0537,-0.3656,3.8093,-0.33,3.84,1.97,1.6,-1856.4,1279.9
44.037,-0.0558,-0.3834,3.8196,-0.34,3.84,2.65,1.34,-1524.7,1214.4
44.103,-0.0603,-0.3846,3.8234,-0.34,3.85,2.38,1.45,-1740.7,1260.4
44.169,-0.0605,-0.3513,3.8247,-0.35,3.85,0.11,1.71,-2000.0,1281.4
44.235,-0.0577,-0.3586,3.835,-0.36,3.86,0.17,1.45,-1741.7,1216.6
44.301,-0.0701,-0.349,3.8388,-0.36,3.87,-0.75,1.56,-1957.1,1263.2
44.369,-0.0717,-0.353,3.8401,-0.37,3.87,-0.91,1.82,-1778.7,1287.8
44.438,-0.0779,-0.3715,3.8505,-0.38,3.88,-0.26,1.57,-1554.7,1224.6
44.504,-0.0779,-0.3557,3.8542,-0.38,3.88,-1.56,1.69,-1887.8,1267.2
44.575,-0.0807,-0.3582,3.8656,-0.39,3.89,-1.84,1.4,-1825.2,1213.3
44.645,-0.08,-0.378,3.8697,-0.4,3.9,-1.13,1.51,-1563.9,1263.3
44.715,-0.0738,-0.4026,3.8711,-0.41,3.9,-0.15,1.77,-1466.8,1287.7
44.784,-0.0512,-0.406,3.8815,-0.41,3.91,-0.39,1.53,-1786.4,1223.3
44.854,-0.0336,-0.3922,3.8852,-0.42,3.91,-1.61,1.66,-2000.0,1267.3
44.923,-0.0134,-0.3905,3.8865,-0.43,3.92,-2.14,1.93,-1890.8,1291.3
44.994,-0.011,-0.3967,3.8969,-0.44,3.93,-2.23,1.69,-1790.8,1229.5
45.064,0.007,-0.377,3.9007,-0.44,3.93,-3.8,1.83,-2000.0,1272.4
45.135,-0.0202,-0.3632,3.912,-0.45,3.94,-5.04,1.54,-2000.0,1217.7
45.205,-0.0384,-0.3881,3.916,-0.46,3.94,-4.05,1.65,-1745.1,1269.4
45.275,-0.032,-0.3871,3.9175,-0.47,3.95,-4.54,1.92,-1937.1,1290.9
45.346,-0.0608,-0.3906,3.9279,-0.47,3.96,-4.78,1.68,-1888.4,1229.3
45.416,-0.0341,-0.4053,3.9316,-0.48,3.96,-4.36,1.81,-1734.7,1275.2
45.488,-0.0635,-0.4055,3.933,-0.49,3.97,-4.79,2.1,-1933.1,1296.4
45.557,-0.0713,-0.4298,3.9432,-0.5,3.98,-3.8,1.85,-1587.9,1236.1
45.626,-0.059,-0.4312,3.947,-0.5,3.98,-4.12,1.98,-1906.6,1278.2
45.695,-0.0459,-0.4077,3.9582,-0.51,3.99,-5.87,1.69,-2000.0,1221.5
45.766,-0.0765,-0.4147,3.9624,-0.52,3.99,-5.87,1.8,-1877.5,1272.4
45.836,-0.0709,-0.3931,3.9639,-0.52,4.0,-7.5,2.07,-2000.0,1293.8
45.906,-0.0823,-0.4092,3.9742,-0.53,4.01,-6.94,1.82,-1881.3,1235.3
45.976,-0.0591,-0.4156,3.978,-0.54,4.01,-6.95,1.96,-1909.1,1279.3
46.047,-0.0668,-0.4266,3.9794,-0.54,4.02,-6.67,2.23,-1847.0,1301.6
46.117,-0.0671,-0.4314,3.9897,-0.55,4.02,-6.74,1.99,-1927.2,1239.9
46.187,-0.0833,-0.4191,3.9935,-0.55,4.03,-7.78,2.13,-2000.0,1282.6
46.257,-0.0867,-0.4379,4.0047,-0.56,4.04,-7.02,1.84,-1798.0,1232.3
46.327,-0.0541,-0.443,4.0089,-0.57,4.04,-7.02,1.95,-1933.9,1277.1
46.398,-0.0796,-0.4529,4.0103,-0.57,4.05,-6.74,2.22,-1870.4,1300.6
46.467,-0.0686,-0.4695,4.0206,-0.58,4.06,-6.07,1.97,-1768.2,1241.5
46.537,-0.0552,-0.4475,4.0244,-0.58,4.06,-7.58,2.1,-2000.0,1281.1
46.607,-0.0517,-0.4705,4.0257,-0.58,4.07,-6.51,2.38,-1769.2,1306.8
46.677,-0.0279,-0.4624,4.0361,-0.59,4.07,-7.2,2.13,-2000.0,1244.3
46.746,-0.0387,-0.4536,4.0398,-0.59,4.08,-7.91,2.26,-2000.0,1287.2
46.816,-0.0769,-0.4878,4.0412,-0.59,4.09,-6.14,2.54,-1774.1,1312.1
46.886,-0.0652,-0.5044,4.0515,-0.6,4.09,-5.37,2.3,-1760.2,1252.5
46.957,-0.0768,-0.5208,4.0553,-0.6,4.1,-4.58,2.43,-1744.5,1293.4
47.027,-0.061,-0.5329,4.0566,-0.6,4.1,-4.03,2.71,-1789.4,1313.6
47.098,-0.0476,-0.5115,4.067,-0.61,4.11,-5.38,2.47,-2000.0,1254.0
47.168,-0.0516,-0.5126,4.0707,-0.61,4.12,-5.41,2.6,-1955.1,1297.7
47.238,-0.0597,-0.5375,4.072,-0.61,4.12,-4.07,2.88,-1607.1,1320.1
47.308,-0.0573,-0.5083,4.0823,-0.61,4.13,-5.8,2.64,-1955.5,1258.3
47.377,-0.0974,-0.5294,4.0861,-0.61,4.13,-4.64,2.77,-1671.2,1303.9
47.447,-0.0796,-0.542,4.0874,-0.61,4.14,-3.94,3.04,-1774.0,1323.7
47.517,-0.0557,-0.5175,4.0878,-0.61,4.15,-5.35,3.37,-2000.0,1334.4
47.587,-0.0639,-0.5051,4.0978,-0.61,4.15,-6.05,3.15,-2000.0,1277.4
47.658,-0.0711,-0.5205,4.1015,-0.61,4.16,-5.13,3.29,-1765.9,1319.0
47.728,-0.071,-0.5056,4.1027,-0.61,4.17,-5.93,3.57,-2000.0,1337.4
47.798,-0.0933,-0.4984,4.1131,-0.61,4.17,-6.27,3.33,-2000.0,1282.2
47.869,-0.0787,-0.5198,4.1169,-0.61,4.18,-4.95,3.46,-1711.2,1324.8
47.939,-0.0627,-0.4911,4.1182,-0.6,4.18,-6.48,3.74,-2000.0,1341.9
48.009,-0.0595,-0.4985,4.1286,-0.6,4.19,-5.93,3.49,-1879.5,1289.2
48.079,-0.0825,-0.4939,4.1324,-0.6,4.2,-6.05,3.63,-2000.0,1328.8
48.148,-0.0621,-0.5056,4.1337,-0.6,4.2,-5.21,3.9,-1808.8,1350.3
48.219,-0.0516,-0.4819,4.1441,-0.59,4.21,-6.39,3.66,-2000.0,1293.7
48.291,-0.0847,-0.5006,4.1479,-0.59,4.21,-5.11,3.8,-1808.3,1337.0
