time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
56.258,-0.0475,-0.5042,4.9166,-0.56,4.91,-3.22,-0.41,-2000.0,1166.0
56.325,-0.0317,-0.5172,4.9205,-0.57,4.92,-2.76,-0.3,-1870.7,1215.0
56.391,-0.054,-0.529,4.9218,-0.57,4.92,-2.36,-0.04,-1739.6,1237.5
56.458,-0.0299,-0.5465,4.9221,-0.57,4.93,-1.62,0.27,-1606.3,1251.9
56.525,-0.0545,-0.5657,4.9321,-0.58,4.93,-0.77,0.03,-1537.7,1186.4
56.591,-0.0366,-0.5616,4.9357,-0.58,4.94,-1.24,0.16,-1870.8,1226.3
56.658,-0.0485,-0.5913,4.937,-0.59,4.94,0.25,0.42,-1538.5,1250.9
56.724,-0.0489,-0.5879,4.9374,-0.59,4.95,-0.15,0.73,-1872.1,1260.2
56.791,-0.0286,-0.5673,4.9374,-0.59,4.96,-1.52,1.06,-2000.0,1269.2
56.858,-0.0493,-0.5644,4.9374,-0.6,4.96,-1.86,1.4,-1949.6,1280.7
56.924,-0.0285,-0.5352,4.9472,-0.6,4.97,-3.69,1.17,-2000.0,1212.4
56.99,-0.0446,-0.5434,4.9508,-0.6,4.97,-3.36,1.29,-1951.8,1258.1
57.057,-0.0282,-0.5058,4.952,-0.6,4.98,-5.64,1.55,-2000.0,1275.0
57.123,-0.0564,-0.5045,4.9525,-0.61,4.98,-5.82,1.86,-2000.0,1292.1
57.191,-0.0773,-0.5069,4.9525,-0.61,4.99,-5.77,2.19,-1964.0,1303.2
57.258,-0.066,-0.5174,4.9624,-0.61,5.0,-5.24,1.96,-1812.6,1239.1
57.325,-0.0426,-0.5275,4.9661,-0.61,5.0,-4.72,2.09,-1801.8,1280.0
57.391,-0.0052,-0.522,4.9673,-0.61,5.01,-5.07,2.35,-2000.0,1299.3
57.458,-0.0348,-0.5262,4.9678,-0.61,5.01,-4.85,2.66,-1902.2,1313.3
57.525,-0.0631,-0.5606,4.9778,-0.61,5.02,-2.88,2.42,-1567.6,1254.3
57.592,-0.0617,-0.5397,4.9815,-0.61,5.03,-4.06,2.54,-1904.4,1288.9
57.659,-0.0711,-0.5513,4.9828,-0.61,5.03,-3.36,2.8,-1720.3,1312.5
57.726,-0.0537,-0.557,4.9832,-0.61,5.04,-2.99,3.11,-1808.7,1324.8
57.794,-0.0725,-0.582,4.9833,-0.61,5.04,-1.48,3.45,-1468.5,1336.1
57.861,-0.0588,-0.576,4.9932,-0.61,5.05,-1.74,3.22,-1803.8,1273.2
57.928,-0.0462,-0.5412,4.9969,-0.6,5.06,-3.63,3.34,-2000.0,1309.6
57.994,-0.0616,-0.5449,4.9982,-0.6,5.06,-3.3,3.6,-1837.5,1333.6
58.064,-0.0424,-0.5133,4.9986,-0.6,5.07,-4.97,3.92,-2000.0,1345.1
58.131,-0.0451,-0.4909,5.0086,-0.6,5.07,-6.1,3.68,-2000.0,1286.0
58.197,-0.0349,-0.4886,5.0123,-0.59,5.08,-6.06,3.8,-2000.0,1328.1
58.263,-0.0337,-0.4741,5.0136,-0.59,5.08,-6.71,4.06,-2000.0,1348.4
58.33,-0.0615,-0.4964,5.024,-0.59,5.09,-5.23,3.8,-1880.1,1292.1
58.396,-0.0972,-0.4985,5.0278,-0.58,5.1,-4.89,3.91,-1905.3,1331.8
58.463,-0.0734,-0.5024,5.0292,-0.58,5.1,-4.44,4.16,-1861.0,1352.9
58.529,-0.0743,-0.545,5.0396,-0.58,5.11,-1.75,3.9,-1529.8,1298.5
58.596,-0.0445,-0.5465,5.0434,-0.57,5.11,-1.41,4.01,-1806.2,1334.7
58.662,-0.0531,-0.5211,5.0448,-0.57,5.12,-2.59,4.27,-2000.0,1354.1
58.729,-0.0378,-0.5082,5.0552,-0.56,5.13,-3.05,4.01,-2000.0,1298.3
58.795,-0.0303,-0.4758,5.059,-0.56,5.13,-4.6,4.12,-2000.0,1338.7
58.863,-0.0609,-0.498,5.0604,-0.55,5.14,-3.02,4.37,-2000.0,1363.6
58.935,-0.0384,-0.4661,5.0709,-0.54,5.14,-4.49,4.14,-2000.0,1307.3
59.006,-0.0831,-0.4864,5.0747,-0.54,5.15,-2.98,4.27,-1997.1,1350.1
59.076,-0.0587,-0.4903,5.086,-0.53,5.16,-2.39,3.97,-1789.1,1300.6
59.149,-0.094,-0.5033,5.0903,-0.53,5.16,-1.26,4.09,-1599.2,1344.4
59.219,-0.0498,-0.4883,5.1017,-0.52,5.17,-1.74,3.79,-1950.7,1295.6
59.289,-0.0558,-0.4724,5.1059,-0.51,5.17,-2.25,3.9,-2000.0,1339.2
59.36,-0.0714,-0.4611,5.1173,-0.5,5.18,-2.49,3.6,-2000.0,1292.3
59.432,-0.0815,-0.4637,5.1216,-0.5,5.19,-1.93,3.72,-1795.2,1337.7
59.503,-0.046,-0.4705,5.133,-0.49,5.19,-1.11,3.42,-1693.8,1290.3
59.572,-0.073,-0.475,5.1371,-0.48,5.2,-0.44,3.53,-1711.3,1333.2
59.643,-0.0678,-0.4979,5.1486,-0.48,5.2,1.31,3.23,-1356.6,1288.1
59.713,-0.0583,-0.4843,5.1527,-0.47,5.21,0.96,3.34,-1706.0,1328.0
59.784,-0.0467,-0.493,5.1641,-0.46,5.22,1.89,3.04,-1553.1,1283.0
59.857,-0.0313,-0.4913,5.1684,-0.45,5.22,2.25,3.16,-1725.3,1325.6
59.928,-0.0397,-0.5084,5.1798,-0.44,5.23,3.68,2.86,-1368.3,1280.7
59.999,-0.0481,-0.4952,5.1839,-0.44,5.24,3.37,2.98,-1721.9,1321.0
60.069,-0.0444,-0.506,5.1853,-0.43,5.24,4.42,3.25,-1400.3,1344.6
60.138,-0.0274,-0.5009,5.1956,-0.42,5.25,4.57,3.0,-1702.1,1288.3
60.208,-0.0246,-0.4988,5.1994,-0.41,5.25,4.88,3.13,-1634.4,1328.7
60.278,-0.0046,-0.5169,5.2007,-0.41,5.26,6.35,3.41,-1285.3,1351.2
60.349,-0.0309,-0.5198,5.2111,-0.4,5.27,6.96,3.17,-1455.1,1296.0
60.418,-0.0491,-0.5164,5.2148,-0.39,5.27,7.19,3.3,-1569.6,1334.4
60.488,-0.0626,-0.4993,5.2161,-0.38,5.28,6.63,3.58,-1826.6,1354.8
60.556,-0.0723,-0.4929,5.2263,-0.38,5.28,6.66,3.33,-1640.3,1299.5
60.623,-0.0649,-0.4805,5.2301,-0.37,5.29,6.34,3.45,-1760.4,1339.4
60.689,-0.0475,-0.471,5.2313,-0.36,5.3,6.18,3.71,-1714.0,1361.0
60.755,-0.0446,-0.4577,5.2416,-0.36,5.3,5.8,3.45,-1791.3,1302.1
60.821,-0.0565,-0.4484,5.2454,-0.35,5.31,5.62,3.57,-1726.9,1344.4
60.888,-0.0764,-0.4507,5.2467,-0.34,5.31,6.12,3.82,-1476.5,1366.8
60.954,-0.07,-0.4336,5.257,-0.34,5.32,5.49,3.56,-1807.1,1306.1
61.02,-0.0676,-0.4098,5.2609,-0.33,5.32,4.46,3.67,-2000.0,1348.4
61.087,-0.0639,-0.4017,5.2721,-0.33,5.33,4.32,3.36,-1742.1,1297.2
61.153,-0.0433,-0.3867,5.2763,-0.32,5.34,3.78,3.46,-1881.4,1342.7
61.219,-0.0227,-0.3641,5.2777,-0.32,5.34,2.79,3.7,-2000.0,1366.0
61.285,-0.0295,-0.3886,5.2881,-0.31,5.35,4.49,3.44,-1707.1,1307.9
61.351,-0.0216,-0.3595,5.2919,-0.31,5.35,3.1,3.55,-2000.0,1348.5
61.418,-0.0298,-0.3123,5.3031,-0.3,5.36,0.67,3.24,-2000.0,1294.0
61.484,-0.034,-0.3312,5.3073,-0.3,5.37,2.01,3.34,-2000.0,1344.8
61.55,-0.0327,-0.3184,5.3187,-0.29,5.37,1.51,3.01,-1925.5,1288.4
61.617,-0.0605,-0.3072,5.3328,-0.29,5.38,1.1,2.54,-1912.6,1257.8
61.683,-0.0752,-0.3327,5.338,-0.28,5.38,2.77,2.57,-1581.4,1318.5
61.75,-0.0755,-0.3322,5.3498,-0.28,5.39,2.94,2.23,-1674.0,1265.7
61.816,-0.0695,-0.3202,5.3541,-0.28,5.39,2.44,2.31,-1896.9,1315.4
61.883,-0.0688,-0.3425,5.3656,-0.27,5.4,3.88,1.99,-1562.0,1263.3
61.949,-0.057,-0.3397,5.3698,-0.27,5.41,3.87,2.08,-1695.0,1310.5
62.016,-0.0725,-0.3351,5.3812,-0.27,5.41,3.74,1.76,-1736.4,1254.9
62.082,-0.0668,-0.3246,5.3853,-0.27,5.42,3.26,1.85,-1858.5,1304.5
62.149,-0.052,-0.3344,5.3967,-0.27,5.42,3.92,1.54,-1520.5,1251.2
62.216,-0.0625,-0.3366,5.4008,-0.26,5.43,4.13,1.63,-1605.1,1299.6
62.282,-0.0645,-0.3423,5.4122,-0.26,5.44,4.52,1.31,-1521.1,1243.1
62.349,-0.0677,-0.3456,5.4164,-0.26,5.44,4.76,1.41,-1564.3,1293.3
62.416,-0.0605,-0.3268,5.4278,-0.26,5.45,3.71,1.09,-1900.9,1236.3
62.482,-0.0505,-0.3245,5.4318,-0.26,5.45,3.59,1.19,-1719.2,1287.6
62.549,-0.0476,-0.3285,5.4333,-0.26,5.46,3.82,1.44,-1593.2,1312.4
62.617,-0.0569,-0.3463,5.4437,-0.26,5.46,4.82,1.18,-1256.8,1248.8
62.684,-0.0604,-0.3501,5.4475,-0.26,5.47,4.99,1.3,-1564.4,1293.6
62.75,-0.0462,-0.3439,5.4586,-0.26,5.48,4.58,1.0,-1767.1,1235.1
62.817,-0.0351,-0.3332,5.4627,-0.27,5.48,3.89,1.1,-1868.4,1285.1
62.883,-0.0298,-0.3412,5.4641,-0.27,5.49,4.26,1.35,-1536.6,1310.3
62.949,-0.0532,-0.3518,5.4744,-0.27,5.49,4.76,1.09,-1434.9,1245.0
63.016,-0.0676,-0.3691,5.4782,-0.27,5.5,5.63,1.2,-1246.6,1291.8
63.084,-0.0445,-0.3631,5.4796,-0.27,5.51,5.14,1.46,-1585.3,1313.2
63.15,-0.0387,-0.3706,5.4799,-0.28,5.51,5.41,1.78,-1482.5,1329.4
63.216,-0.0493,-0.383,5.4897,-0.28,5.52,5.95,1.54,-1354.5,1262.2
63.283,-0.0357,-0.3688,5.4934,-0.28,5.52,4.95,1.67,-1685.7,1303.8
63.349,-0.0292,-0.3703,5.4946,-0.29,5.53,4.83,1.93,-1630.6,1327.6
63.416,-0.0277,-0.3541,5.495,-0.29,5.53,3.68,2.24,-1963.9,1340.5
63.482,-0.0262,-0.35,5.5049,-0.29,5.54,3.21,2.0,-1789.8,1274.3
63.549,-0.0263,-0.3432,5.5086,-0.3,5.55,2.57,2.12,-1856.6,1318.2
63.615,-0.0359,-0.3456,5.5098,-0.3,5.55,2.45,2.39,-1700.6,1341.4
63.682,-0.0381,-0.3428,5.5201,-0.31,5.56,2.01,2.13,-1809.5,1276.9
63.749,-0.0283,-0.3279,5.5239,-0.31,5.56,0.87,2.25,-2000.0,1320.9
63.815,-0.0466,-0.3397,5.5252,-0.32,5.57,1.24,2.5,-1713.4,1345.5
63.882,-0.0546,-0.3419,5.5356,-0.32,5.57,1.05,2.24,-1759.0,1280.5
63.948,-0.0531,-0.3424,5.5394,-0.33,5.58,0.76,2.36,-1801.8,1325.5
64.014,-0.0699,-0.3441,5.5407,-0.33,5.59,0.52,2.61,-1790.4,1348.3
64.08,-0.0786,-0.3391,5.551,-0.34,5.59,-0.11,2.35,-1925.7,1282.8
64.148,-0.069,-0.3269,5.5549,-0.35,5.6,-1.17,2.47,-2000.0,1328.5
64.214,-0.0781,-0.3147,5.5661,-0.35,5.6,-2.23,2.16,-2000.0,1271.3
64.28,-0.0826,-0.3415,5.5703,-0.36,5.61,-1.06,2.25,-1770.9,1323.3
64.346,-0.1133,-0.3582,5.5816,-0.37,5.62,-0.49,1.93,-1555.4,1266.5
64.413,-0.0716,-0.3629,5.5858,-0.37,5.62,-0.6,2.02,-1788.1,1315.2
64.48,-0.0562,-0.3474,5.5873,-0.38,5.63,-1.88,2.27,-2000.0,1337.9
64.547,-0.0442,-0.3496,5.5977,-0.39,5.63,-2.16,2.01,-1884.8,1275.9
64.614,-0.0238,-0.3335,5.6015,-0.39,5.64,-3.49,2.13,-2000.0,1319.8
64.68,-0.0197,-0.3495,5.6127,-0.4,5.64,-2.98,1.81,-1873.2,1265.5
64.748,-0.0271,-0.3489,5.6169,-0.41,5.65,-3.43,1.91,-1975.2,1313.4
64.814,-0.0649,-0.3315,5.6283,-0.42,5.66,-4.84,1.59,-2000.0,1256.0
64.881,-0.0693,-0.3149,5.6325,-0.42,5.66,-6.21,1.69,-2000.0,1306.4
64.947,-0.0721,-0.3373,5.6439,-0.43,5.67,-5.34,1.37,-1956.0,1253.0
65.016,-0.0422,-0.3532,5.6481,-0.44,5.67,-4.86,1.46,-1759.5,1302.8
65.087,-0.0711,-0.3691,5.6597,-0.45,5.68,-4.4,1.16,-1759.5,1250.9
65.157,-0.09,-0.4173,5.6738,-0.45,5.69,-2.08,0.7,-1407.9,1224.4
65.229,-0.0768,-0.4299,5.6791,-0.46,5.69,-1.8,0.76,-1733.5,1278.1
65.299,-0.0765,-0.4513,5.6908,-0.47,5.7,-1.01,0.43,-1544.5,1230.2
65.37,-0.0612,-0.4549,5.6951,-0.48,5.7,-1.24,0.54,-1864.0,1277.2
65.443,-0.0415,-0.4482,5.6966,-0.48,5.71,-2.07,0.82,-2000.0,1300.2
65.513,-0.0419,-0.4541,5.7069,-0.49,5.72,-2.15,0.59,-1852.6,1242.4
65.584,-0.0476,-0.472,5.7106,-0.5,5.72,-1.54,0.73,-1626.9,1286.6
65.654,-0.0391,-0.4692,5.7218,-0.51,5.73,-2.11,0.44,-1975.8,1231.6
65.725,-0.0355,-0.4639,5.7259,-0.51,5.74,-2.82,0.55,-2000.0,1277.3
65.794,-0.0733,-0.4827,5.7373,-0.52,5.74,-2.13,0.25,-1691.8,1227.8
65.864,-0.093,-0.5376,5.7414,-0.53,5.75,0.64,0.36,-1343.0,1277.7
65.936,-0.068,-0.5116,5.7429,-0.53,5.75,-1.24,0.64,-1700.4,1292.9
66.008,-0.0659,-0.4871,5.7533,-0.54,5.76,-3.01,0.4,-2000.0,1235.4
66.078,-0.0651,-0.4992,5.757,-0.55,5.77,-2.67,0.54,-1753.2,1281.1
66.15,-0.04,-0.4805,5.7583,-0.55,5.77,-4.08,0.82,-2000.0,1299.8
66.221,-0.0298,-0.4751,5.7686,-0.56,5.78,-4.72,0.59,-2000.0,1242.8
66.291,-0.0431,-0.4855,5.7723,-0.56,5.78,-4.43,0.73,-1830.1,1286.1
66.363,-0.081,-0.5175,5.7835,-0.57,5.79,-2.9,0.44,-1469.8,1238.4
66.433,-0.0621,-0.5296,5.7876,-0.57,5.8,-2.49,0.56,-1738.2,1279.8
66.504,-0.0524,-0.494,5.789,-0.58,5.8,-4.8,0.84,-2000.0,1297.9
66.575,-0.0452,-0.4972,5.7894,-0.58,5.81,-4.87,1.17,-1949.3,1315.7
66.646,-0.0527,-0.5094,5.7993,-0.59,5.82,-4.41,0.95,-1793.7,1256.9
66.717,-0.0432,-0.4961,5.803,-0.59,5.82,-5.39,1.1,-2000.0,1293.9
66.787,-0.05,-0.4765,5.8042,-0.59,5.83,-6.71,1.38,-2000.0,1314.8
66.857,-0.0684,-0.4935,5.8145,-0.6,5.83,-5.92,1.14,-1962.4,1260.0
66.928,-0.0663,-0.5182,5.8183,-0.6,5.84,-4.67,1.27,-1610.0,1301.4
66.998,-0.048,-0.493,5.8196,-0.6,5.85,-6.26,1.55,-1961.0,1318.4
67.068,-0.0695,-0.5042,5.8299,-0.6,5.85,-5.75,1.31,-1839.3,1264.1
67.138,-0.0797,-0.4912,5.8337,-0.61,5.86,-6.6,1.44,-2000.0,1303.0
67.208,-0.0761,-0.4824,5.8449,-0.61,5.86,-7.19,1.15,-2000.0,1252.9
67.279,-0.0502,-0.4775,5.8491,-0.61,5.87,-7.55,1.27,-2000.0,1298.0
67.35,-0.0665,-0.4642,5.8505,-0.61,5.88,-8.36,1.54,-2000.0,1320.1
67.42,-0.0498,-0.4787,5.8608,-0.61,5.88,-7.56,1.3,-1915.2,1265.4
67.491,-0.0815,-0.4685,5.8647,-0.61,5.89,-8.16,1.43,-2000.0,1304.3
67.562,-0.0633,-0.4575,5.8759,-0.61,5.9,-8.78,1.14,-2000.0,1254.1
67.634,-0.0869,-0.4704,5.8801,-0.61,5.9,-8.01,1.26,-1885.4,1300.9
67.703,-0.0465,-0.4787,5.8815,-0.61,5.91,-7.49,1.53,-1933.3,1322.4
67.961,-0.0736,-0.4665,5.908,-0.6,5.93,-7.86,1.3,-2000.0,1283.5
68.033,-0.0759,-0.4887,5.9115,-0.6,5.94,-6.44,1.46,-1756.7,1311.7
68.105,-0.0558,-0.4626,5.9228,-0.6,5.94,-7.78,1.17,-2000.0,1256.6
68.173,-0.0932,-0.4882,5.9267,-0.6,5.95,-6.14,1.29,-1774.8,1304.4
68.24,-0.1018,-0.4767,5.928,-0.59,5.96,-6.63,1.55,-2000.0,1322.8
68.306,-0.0843,-0.492,5.9384,-0.59,5.96,-5.56,1.29,-1775.3,1265.2
68.373,-0.055,-0.478,5.9422,-0.59,5.97,-6.14,1.4,-2000.0,1304.8
68.44,-0.0249,-0.4704,5.9534,-0.58,5.97,-6.35,1.1,-2000.0,1252.8
68.506,-0.0564,-0.4731,5.9575,-0.58,5.98,-5.96,1.19,-1975.0,1299.0
68.573,-0.0384,-0.5061,5.959,-0.57,5.98,-3.82,1.44,-1642.8,1324.2
68.64,-0.0572,-0.5138,5.9693,-0.57,5.99,-3.11,1.18,-1806.1,1263.2
68.706,-0.0293,-0.5276,5.9731,-0.56,6.0,-2.04,1.29,-1655.2,1304.8
68.772,-0.0358,-0.5384,5.9744,-0.56,6.0,-1.13,1.55,-1680.1,1325.3
68.838,-0.0264,-0.5247,5.9848,-0.55,6.01,-1.6,1.29,-2000.0,1264.6
68.905,-0.0311,-0.5141,5.9886,-0.55,6.01,-1.9,1.41,-2000.0,1306.4
68.972,-0.032,-0.5212,5.9899,-0.54,6.02,-1.16,1.66,-1744.4,1328.8
69.038,-0.0173,-0.497,6.0001,-0.54,6.02,-2.21,1.41,-2000.0,1267.3
69.104,-0.03,-0.5111,6.0039,-0.53,6.03,-1.05,1.52,-1741.7,1312.5
69.171,-0.013,-0.5116,6.0053,-0.52,6.04,-0.67,1.77,-1840.7,1331.7
69.237,-0.0216,-0.4846,6.0156,-0.52,6.04,-1.85,1.52,-2000.0,1271.0
69.304,-0.0166,-0.4862,6.0194,-0.51,6.05,-1.38,1.63,-1839.1,1315.4
69.371,-0.0171,-0.4597,6.0207,-0.5,6.05,-2.51,1.89,-2000.0,1335.1
69.437,-0.0624,-0.4845,6.031,-0.5,6.06,-0.71,1.64,-1842.7,1280.1
69.503,-0.0523,-0.4547,6.0348,-0.49,6.07,-2.01,1.75,-2000.0,1316.8
69.57,-0.0854,-0.4851,6.0362,-0.48,6.07,0.13,2.01,-1840.9,1343.1
69.637,-0.068,-0.5053,6.0465,-0.48,6.08,1.69,1.75,-1507.0,1284.0
69.704,-0.0989,-0.4999,6.0502,-0.47,6.08,1.79,1.87,-1840.8,1322.6
69.771,-0.0923,-0.5257,6.0516,-0.46,6.09,3.69,2.12,-1506.1,1345.8
69.839,-0.0953,-0.5259,6.0619,-0.45,6.09,4.12,1.87,-1679.2,1287.3
69.906,-0.0979,-0.5287,6.0657,-0.45,6.1,4.7,1.99,-1607.8,1327.1
69.973,-0.0799,-0.5217,6.077,-0.44,6.11,4.72,1.68,-1783.2,1276.3
70.04,-0.0811,-0.5247,6.0811,-0.43,6.11,5.31,1.78,-1575.3,1319.9
70.107,-0.0953,-0.5315,6.0826,-0.42,6.12,6.13,2.03,-1462.1,1342.1
70.174,-0.0932,-0.5227,6.083,-0.42,6.12,6.04,2.34,-1766.2,1355.0
70.24,-0.0803,-0.5176,6.093,-0.41,6.13,6.16,2.1,-1692.8,1295.5
70.306,-0.0801,-0.5062,6.0966,-0.4,6.14,5.92,2.22,-1810.4,1334.4
70.373,-0.0543,-0.4981,6.0979,-0.4,6.14,5.86,2.48,-1751.5,1355.7
70.439,-0.0627,-0.4948,6.1082,-0.39,6.15,6.08,2.22,-1650.1,1298.0
70.506,-0.0711,-0.4718,6.112,-0.38,6.15,5.15,2.34,-1981.6,1337.7
70.572,-0.0721,-0.4577,6.1232,-0.37,6.16,4.74,2.03,-1882.5,1286.8
70.639,-0.0876,-0.4563,6.1274,-0.37,6.16,5.05,2.12,-1645.4,1332.2
70.705,-0.088,-0.4622,6.1289,-0.36,6.17,5.77,2.37,-1470.9,1355.5
70.772,-0.0913,-0.4562,6.1393,-0.35,6.18,5.8,2.11,-1703.6,1295.9
70.839,-0.0972,-0.4421,6.1432,-0.35,6.18,5.36,2.22,-1861.2,1336.9
70.905,-0.097,-0.4382,6.1544,-0.34,6.19,5.49,1.91,-1674.0,1285.2
70.972,-0.0736,-0.4261,6.1585,-0.34,6.19,5.15,2.0,-1831.7,1330.6
71.038,-0.0634,-0.402,6.1699,-0.33,6.2,4.1,1.68,-2000.0,1277.2
71.105,-0.0591,-0.3865,6.1741,-0.32,6.21,3.54,1.77,-1938.6,1324.6
71.171,-0.0364,-0.353,6.1756,-0.32,6.21,1.94,2.02,-2000.0,1347.7
71.237,-0.0321,-0.3191,6.186,-0.31,6.22,0.3,1.75,-2000.0,1284.6
71.304,-0.0329,-0.2933,6.1998,-0.31,6.22,-0.89,1.3,-2000.0,1250.3
71.371,-0.0437,-0.2882,6.2049,-0.3,6.23,-0.9,1.34,-1907.2,1309.8
71.438,-0.0316,-0.3077,6.2166,-0.3,6.23,0.48,1.01,-1570.2,1259.7
71.505,-0.0445,-0.3185,6.2209,-0.29,6.24,1.36,1.09,-1555.3,1309.1
71.572,-0.0361,-0.3215,6.2323,-0.29,6.25,1.77,0.77,-1697.6,1253.4
71.641,-0.0315,-0.318,6.2465,-0.29,6.25,1.8,0.3,-1813.0,1222.8
71.707,-0.0228,-0.3304,6.2517,-0.28,6.26,2.71,0.34,-1484.5,1281.7
71.774,-0.0062,-0.3186,6.2635,-0.28,6.26,2.23,-0.0,-1818.9,1227.3
71.841,-0.0189,-0.3171,6.2678,-0.28,6.27,2.33,0.09,-1773.9,1279.9
71.907,-0.027,-0.3175,6.2791,-0.27,6.28,2.51,-0.23,-1739.1,1223.2
71.974,-0.03,-0.3238,6.2834,-0.27,6.28,3.01,-0.14,-1613.9,1274.3
72.041,-0.0441,-0.3446,6.2947,-0.27,6.29,4.33,-0.46,-1279.0,1219.0
72.108,-0.0386,-0.3601,6.3088,-0.27,6.29,5.33,-0.93,-1336.0,1185.4
72.174,-0.0341,-0.3312,6.314,-0.27,6.3,3.77,-0.89,-1667.1,1242.9
72.24,-0.0423,-0.3446,6.3257,-0.26,6.3,4.61,-1.24,-1416.4,1190.6
72.307,-0.0512,-0.3637,6.33,-0.26,6.31,5.77,-1.15,-1239.5,1244.4
72.373,-0.0498,-0.3552,6.3315,-0.26,6.32,5.32,-0.9,-1572.8,1268.5
72.44,-0.0497,-0.3626,6.3418,-0.26,6.32,5.77,-1.16,-1509.1,1202.2
72.506,-0.069,-0.3634,6.3456,-0.26,6.33,5.82,-1.04,-1643.3,1249.3
72.574,-0.051,-0.3683,6.3568,-0.26,6.33,6.09,-1.35,-1555.1,1191.0
72.64,-0.052,-0.371,6.3609,-0.26,6.34,6.22,-1.25,-1594.5,1241.1
72.706,-0.0522,-0.3701,6.3622,-0.26,6.34,6.12,-0.99,-1669.1,1266.5
72.773,-0.0421,-0.3358,6.3725,-0.26,6.35,4.09,-1.26,-2000.0,1194.4
72.839,-0.0376,-0.3541,6.3763,-0.27,6.36,5.06,-1.14,-1669.2,1247.0
72.905,-0.0257,-0.3605,6.3875,-0.27,6.36,5.33,-1.45,-1558.7,1185.8
72.972,-0.0143,-0.3543,6.3916,-0.27,6.37,4.86,-1.35,-1811.3,1236.7
73.04,-0.0353,-0.3434,6.403,-0.27,6.37,4.11,-1.67,-1912.9,1177.4
73.107,-0.0364,-0.3433,6.4071,-0.27,6.38,3.95,-1.57,-1736.6,1230.3
73.179,-0.0496,-0.3401,6.4087,-0.28,6.39,3.59,-1.29,-1801.8,1256.0
73.25,-0.0566,-0.3454,6.419,-0.28,6.39,3.7,-1.53,-1654.5,1192.6
73.321,-0.0675,-0.3429,6.4228,-0.28,6.4,3.34,-1.4,-1803.3,1237.8
73.392,-0.0631,-0.3309,6.434,-0.29,6.4,2.43,-1.68,-1979.7,1180.6
73.463,-0.0541,-0.3256,6.4382,-0.29,6.41,1.88,-1.57,-1897.2,1230.5
73.533,-0.0641,-0.3113,6.4496,-0.3,6.42,0.8,-1.87,-2000.0,1172.0
73.604,-0.0852,-0.3166,6.4537,-0.3,6.42,0.83,-1.75,-1763.9,1224.8
73.675,-0.0816,-0.3054,6.4651,-0.31,6.43,-0.11,-2.05,-2000.0,1166.6
73.745,-0.089,-0.3071,6.4791,-0.31,6.44,-0.31,-2.5,-1864.4,1134.1
73.816,-0.068,-0.2976,6.4844,-0.32,6.44,-1.18,-2.45,-2000.0,1194.7
73.886,-0.0799,-0.3212,6.496,-0.32,6.45,-0.15,-2.77,-1714.2,1143.0
73.956,-0.0869,-0.3655,6.5003,-0.33,6.45,2.04,-2.66,-1360.1,1198.9
74.03,-0.0584,-0.3643,6.5118,-0.34,6.46,1.6,-2.95,-1726.7,1140.4
74.1,-0.0767,-0.355,6.5159,-0.34,6.47,0.7,-2.83,-2000.0,1190.5
74.17,-0.0526,-0.3655,6.5173,-0.35,6.47,0.92,-2.56,-1697.3,1217.2
74.24,-0.0416,-0.3614,6.5275,-0.36,6.48,0.3,-2.8,-1956.0,1148.4
74.309,-0.0545,-0.3824,6.5313,-0.36,6.48,1.11,-2.67,-1609.1,1198.7
74.381,-0.0658,-0.4062,6.5426,-0.37,6.49,2.07,-2.96,-1411.9,1142.1
74.452,-0.0463,-0.411,6.5467,-0.38,6.5,1.93,-2.84,-1765.4,1190.6
74.521,-0.0335,-0.3987,6.548,-0.38,6.5,0.8,-2.57,-2000.0,1214.4
74.593,-0.0542,-0.4102,6.5584,-0.39,6.51,1.03,-2.8,-1712.0,1150.8
74.663,-0.0511,-0.4257,6.5621,-0.4,6.52,1.49,-2.67,-1590.8,1197.9
74.734,-0.0351,-0.4214,6.5634,-0.41,6.52,0.81,-2.39,-1946.1,1220.1
74.804,-0.0283,-0.4062,6.5736,-0.41,6.53,-0.5,-2.62,-2000.0,1153.0
74.874,-0.0336,-0.3931,6.5774,-0.42,6.53,-1.69,-2.49,-2000.0,1199.7
74.945,-0.0548,-0.4123,6.5787,-0.43,6.54,-1.03,-2.21,-1793.2,1226.0
75.014,-0.0452,-0.4081,6.5889,-0.44,6.55,-1.71,-2.44,-2000.0,1158.7
75.086,-0.0563,-0.432,6.5927,-0.45,6.55,-0.79,-2.31,-1664.4,1207.6
75.157,-0.0593,-0.4684,6.594,-0.45,6.56,0.85,-2.02,-1306.2,1232.6
75.227,-0.0552,-0.4745,6.5943,-0.46,6.56,0.77,-1.69,-1655.6,1244.7
75.298,-0.0456,-0.4577,6.6043,-0.47,6.57,-0.64,-1.91,-2000.0,1176.8
75.37,-0.0505,-0.4439,6.608,-0.48,6.58,-1.87,-1.76,-2000.0,1220.3
75.44,-0.0654,-0.4517,6.6093,-0.48,6.58,-1.85,-1.48,-1832.8,1244.2
75.51,-0.0349,-0.44,6.6096,-0.49,6.59,-2.94,-1.15,-2000.0,1257.4
75.582,-0.0377,-0.4341,6.6197,-0.5,6.6,-3.7,-1.37,-2000.0,1191.8
