time,roll,pitch,yaw,rp_rpm,ry_rpm,err_p,err_y,mp_rpm,my_rpm
32.703,-0.0872,-0.3557,5.5614,-0.26,6.02,5.3,26.32,-1778.1,1618.8
32.773,-0.0772,-0.347,5.5924,-0.26,6.05,4.73,25.95,-1805.7,1610.3
32.846,-0.0674,-0.3272,5.624,-0.27,6.07,3.51,25.57,-1964.2,1603.6
32.916,-0.0565,-0.3402,5.6555,-0.27,6.09,4.15,25.16,-1610.9,1600.5
32.985,-0.0761,-0.2993,5.6869,-0.27,6.12,1.68,24.71,-1956.9,1580.8
33.053,-0.0677,-0.318,5.7182,-0.27,6.14,2.62,24.24,-1617.7,1581.1
33.122,-0.0524,-0.3169,5.7497,-0.27,6.16,2.4,23.77,-1759.1,1569.5
33.192,-0.0697,-0.3185,5.7813,-0.28,6.19,2.32,23.3,-1726.3,1562.2
33.262,-0.0739,-0.3234,5.8228,-0.28,6.21,2.4,22.26,-1680.1,1489.4
33.333,-0.095,-0.3309,5.858,-0.29,6.23,2.62,21.56,-1642.1,1508.3
33.406,-0.0894,-0.3263,5.9011,-0.29,6.26,2.12,20.44,-1818.4,1444.8
33.476,-0.0828,-0.3318,5.9365,-0.29,6.28,2.19,19.7,-1685.6,1462.4
33.546,-0.0731,-0.3312,5.9792,-0.3,6.3,1.9,18.51,-1777.4,1391.1
33.616,-0.0608,-0.3234,6.0149,-0.3,6.32,1.17,17.72,-1891.6,1410.8
33.687,-0.0829,-0.3297,6.0578,-0.31,6.35,1.24,16.49,-1703.2,1342.0
33.758,-0.0909,-0.3325,6.1034,-0.31,6.37,1.09,15.1,-1760.7,1289.4
33.828,-0.0896,-0.3399,6.1399,-0.32,6.39,1.19,14.2,-1697.2,1316.7
33.898,-0.0773,-0.3336,6.1829,-0.32,6.41,0.5,12.89,-1898.3,1233.2
33.968,-0.074,-0.3348,6.2285,-0.33,6.43,0.22,11.42,-1810.4,1176.0
34.039,-0.0963,-0.3215,6.2652,-0.34,6.45,-0.9,10.44,-2000.0,1203.2
34.109,-0.0891,-0.3277,6.308,-0.34,6.47,-0.91,9.06,-1773.1,1114.7
34.179,-0.062,-0.307,6.3536,-0.35,6.48,-2.47,7.51,-2000.0,1036.9
34.25,-0.0587,-0.2901,6.3901,-0.36,6.5,-3.83,6.46,-2000.0,1071.1
34.32,-0.0457,-0.2999,6.4331,-0.36,6.52,-3.67,5.01,-1800.9,971.5
34.39,-0.0456,-0.2827,6.4685,-0.37,6.54,-5.07,3.96,-2000.0,983.8
34.46,-0.0786,-0.2841,6.5109,-0.38,6.55,-5.4,2.47,-1951.8,861.0
34.53,-0.0582,-0.2961,6.5463,-0.39,6.57,-5.13,1.37,-1817.1,882.7
34.6,-0.0628,-0.2837,6.5887,-0.39,6.59,-6.26,-0.17,-2000.0,729.9
34.67,-0.0833,-0.2955,6.6238,-0.4,6.6,-6.01,-1.33,-1847.2,751.9
34.74,-0.0784,-0.2947,6.6664,-0.41,6.62,-6.49,-2.94,-2000.0,513.6
34.81,-0.0687,-0.3182,6.7016,-0.42,6.63,-5.58,-4.16,-1687.5,562.3
34.88,-0.0423,-0.3252,6.734,-0.42,6.64,-5.61,-5.25,-1913.1,486.1
34.95,-0.0618,-0.3419,6.7656,-0.43,6.66,-5.1,-6.31,-1780.3,392.0
35.021,-0.0748,-0.3592,6.7966,-0.44,6.67,-4.55,-7.38,-1762.5,274.6
35.091,-0.103,-0.3817,6.8276,-0.45,6.68,-3.7,-8.47,-1674.4,155.6
35.161,-0.0986,-0.3901,6.8582,-0.45,6.69,-3.66,-9.59,-1861.8,11.5
35.232,-0.0631,-0.3993,6.8891,-0.46,6.7,-3.57,-10.74,-1851.4,-122.1
35.302,-0.0511,-0.3941,6.9199,-0.47,6.71,-4.3,-11.92,-2000.0,-272.2
35.371,-0.0651,-0.411,6.9506,-0.48,6.72,-3.76,-13.13,-1748.1,-408.0
35.44,-0.0776,-0.4283,6.9714,-0.48,6.73,-3.19,-13.8,-1729.0,-242.3
35.512,-0.0891,-0.427,6.9989,-0.49,6.74,-3.7,-14.87,-1979.0,-516.0
35.583,-0.0954,-0.4327,7.0182,-0.5,6.75,-3.79,-15.51,-1895.4,-412.7
35.653,-0.086,-0.4658,7.0447,-0.51,6.76,-2.3,-16.59,-1544.3,-659.0
35.723,-0.0578,-0.4558,7.0639,-0.51,6.76,-3.27,-17.29,-1893.7,-617.0
35.793,-0.0765,-0.4735,7.0805,-0.52,6.77,-2.65,-17.86,-1703.8,-609.9
35.863,-0.0819,-0.5107,7.096,-0.53,6.77,-0.9,-18.39,-1354.3,-628.1
35.933,-0.0903,-0.5197,7.1112,-0.53,6.78,-0.75,-18.94,-1704.8,-659.4
36.003,-0.0909,-0.547,7.1262,-0.54,6.79,0.45,-19.5,-1470.3,-680.7
36.074,-0.0952,-0.5641,7.1314,-0.55,6.79,1.07,-19.52,-1614.1,-511.8
36.143,-0.0828,-0.5543,7.1426,-0.55,6.8,0.18,-19.91,-1962.1,-671.6
36.213,-0.0681,-0.5686,7.1462,-0.56,6.8,0.67,-19.89,-1648.5,-543.3
36.283,-0.0747,-0.5866,7.1571,-0.56,6.8,1.39,-20.31,-1574.1,-686.3
36.353,-0.0771,-0.591,7.1605,-0.57,6.81,1.35,-20.32,-1762.2,-595.9
36.423,-0.0881,-0.6038,7.1614,-0.57,6.81,1.8,-20.21,-1628.2,-532.2
36.493,-0.0923,-0.6123,7.1613,-0.58,6.81,2.02,-20.05,-1681.6,-504.8
36.563,-0.0828,-0.6208,7.1607,-0.58,6.81,2.25,-19.89,-1668.5,-487.3
36.633,-0.0698,-0.6263,7.1601,-0.59,6.82,2.34,-19.75,-1702.5,-483.0
36.703,-0.0656,-0.6261,7.1594,-0.59,6.82,2.1,-19.62,-1781.3,-484.9
36.772,-0.0503,-0.6177,7.1588,-0.59,6.82,1.42,-19.5,-1898.1,-492.8
36.842,-0.0413,-0.6173,7.1582,-0.6,6.82,1.21,-19.41,-1790.6,-497.8
36.913,-0.0589,-0.6101,7.1577,-0.6,6.82,0.63,-19.32,-1885.2,-509.1
36.982,-0.0756,-0.6172,7.1572,-0.6,6.82,0.89,-19.25,-1682.5,-509.3
37.053,-0.0649,-0.5975,7.1567,-0.6,6.82,-0.37,-19.19,-2000.0,-530.1
37.122,-0.0806,-0.5977,7.1562,-0.61,6.82,-0.47,-19.14,-1796.5,-536.6
37.194,-0.0885,-0.5961,7.1559,-0.61,6.82,-0.66,-19.11,-1820.2,-549.3
37.265,-0.0663,-0.6038,7.1555,-0.61,6.82,-0.3,-19.07,-1681.2,-551.3
37.336,-0.0451,-0.5749,7.1552,-0.61,6.82,-2.01,-19.05,-2000.0,-577.0
37.406,-0.0517,-0.5616,7.1548,-0.61,6.82,-2.8,-19.02,-1995.9,-593.5
37.476,-0.0579,-0.5572,7.1544,-0.61,6.82,-3.07,-19.0,-1889.7,-604.3
37.546,-0.0473,-0.5386,7.1541,-0.61,6.82,-4.14,-18.99,-2000.0,-624.3
37.615,-0.0746,-0.564,7.1538,-0.61,6.82,-2.66,-18.97,-1731.6,-616.6
37.685,-0.0713,-0.5768,7.1536,-0.61,6.82,-1.88,-18.95,-1619.1,-617.1
37.756,-0.0535,-0.5241,7.1534,-0.61,6.82,-4.84,-18.93,-1977.1,-645.6
37.828,-0.0679,-0.5169,7.1532,-0.61,6.82,-5.17,-18.91,-1951.7,-648.7
37.899,-0.0493,-0.4927,7.1529,-0.61,6.82,-6.46,-18.88,-2000.0,-657.6
37.97,-0.0638,-0.4815,7.1528,-0.6,6.82,-6.98,-18.84,-2000.0,-662.3
38.036,-0.0524,-0.5035,7.1525,-0.6,6.82,-5.59,-18.79,-1699.7,-654.6
38.103,-0.0637,-0.498,7.1523,-0.6,6.83,-5.76,-18.74,-1945.0,-659.2
38.169,-0.0414,-0.4714,7.1521,-0.6,6.83,-7.12,-18.68,-2000.0,-667.2
38.235,-0.0668,-0.4864,7.152,-0.59,6.83,-6.08,-18.61,-1894.8,-659.8
38.302,-0.0666,-0.4793,7.1519,-0.59,6.83,-6.29,-18.52,-1976.7,-662.9
38.371,-0.066,-0.4933,7.1518,-0.59,6.83,-5.28,-18.43,-1671.2,-655.0
38.437,-0.0519,-0.4792,7.1517,-0.58,6.83,-5.86,-18.31,-2000.0,-657.8
38.504,-0.0249,-0.4807,7.1516,-0.58,6.83,-5.54,-18.19,-1849.5,-651.7
38.57,-0.0557,-0.4758,7.1515,-0.57,6.84,-5.56,-18.05,-1936.1,-648.5
38.636,-0.0591,-0.499,7.1514,-0.57,6.84,-3.97,-17.89,-1605.4,-632.7
38.703,-0.0836,-0.5024,7.1513,-0.56,6.84,-3.49,-17.71,-1781.2,-625.3
38.769,-0.0829,-0.5069,7.1512,-0.56,6.85,-2.94,-17.52,-1754.5,-606.3
38.836,-0.0975,-0.5138,7.1512,-0.55,6.85,-2.24,-17.3,-1703.0,-583.6
38.902,-0.0874,-0.5214,7.1511,-0.55,6.85,-1.49,-17.07,-1674.8,-557.8
38.969,-0.0737,-0.5087,7.1511,-0.54,6.86,-1.89,-16.81,-1964.6,-549.5
39.036,-0.0915,-0.5171,7.151,-0.54,6.86,-1.07,-16.53,-1652.3,-507.0
39.102,-0.0923,-0.507,7.1509,-0.53,6.87,-1.3,-16.23,-1916.4,-491.6
39.169,-0.0893,-0.5004,7.1509,-0.52,6.87,-1.32,-15.91,-1869.5,-459.4
39.235,-0.0751,-0.4974,7.1508,-0.52,6.88,-1.13,-15.56,-1816.2,-421.4
39.301,-0.0732,-0.4841,7.1508,-0.51,6.89,-1.52,-15.19,-1961.8,-394.0
39.367,-0.0563,-0.4855,7.1508,-0.5,6.89,-1.05,-14.79,-1749.9,-341.3
39.434,-0.0571,-0.4757,7.1507,-0.5,6.9,-1.23,-14.37,-1908.9,-306.0
39.5,-0.0844,-0.4969,7.1507,-0.49,6.91,0.38,-13.92,-1577.1,-227.5
39.566,-0.0571,-0.4703,7.1506,-0.48,6.92,-0.75,-13.45,-1906.9,-219.0
39.632,-0.0715,-0.4694,7.1506,-0.48,6.92,-0.39,-12.95,-1769.0,-142.3
39.699,-0.084,-0.4885,7.1506,-0.47,6.93,1.11,-12.43,-1437.3,-63.5
39.765,-0.0944,-0.4729,7.1505,-0.46,6.94,0.62,-11.88,-1767.5,-32.6
39.831,-0.0992,-0.4845,7.1505,-0.45,6.95,1.7,-11.29,-1528.2,61.1
39.898,-0.0693,-0.4596,7.1505,-0.45,6.96,0.69,-10.68,-1859.5,94.6
39.964,-0.0735,-0.4549,7.1505,-0.44,6.98,0.84,-10.05,-1794.2,187.7
40.03,-0.0827,-0.473,7.1504,-0.43,6.99,2.29,-9.38,-1461.6,288.9
40.097,-0.0715,-0.4455,7.1504,-0.43,7.0,1.13,-8.69,-1792.8,326.3
40.163,-0.0684,-0.4258,7.1504,-0.42,7.01,0.42,-7.98,-2000.0,419.6
40.229,-0.0665,-0.4136,7.1504,-0.41,7.02,0.13,-7.23,-1910.8,518.1
40.295,-0.0521,-0.3925,7.1503,-0.4,7.04,-0.67,-6.46,-2000.0,604.4
40.361,-0.0728,-0.3797,7.1503,-0.4,7.05,-1.0,-5.66,-1946.6,670.3
40.428,-0.054,-0.3689,7.1503,-0.39,7.07,-1.2,-4.83,-1922.8,718.6
40.494,-0.0693,-0.3726,7.1503,-0.38,7.08,-0.6,-3.98,-1714.1,768.8
40.561,-0.0735,-0.379,7.1503,-0.38,7.1,0.17,-3.1,-1656.8,813.4
40.627,-0.0719,-0.3935,7.1503,-0.37,7.11,1.39,-2.19,-1501.3,858.5
40.694,-0.06,-0.4098,7.1503,-0.36,7.13,2.7,-1.26,-1435.9,900.2
40.76,-0.0631,-0.4141,7.1503,-0.36,7.14,3.32,-0.3,-1621.6,936.7
40.826,-0.0641,-0.4224,7.1502,-0.35,7.16,4.16,0.67,-1534.7,977.6
40.893,-0.0692,-0.4314,7.1502,-0.34,7.18,5.04,1.69,-1504.5,1017.5
40.961,-0.0527,-0.4271,7.1502,-0.34,7.2,5.15,2.75,-1708.5,1053.3
41.027,-0.0486,-0.4196,7.1502,-0.33,7.22,5.06,3.8,-1755.6,1091.7
41.095,-0.0444,-0.4208,7.1502,-0.33,7.24,5.46,4.89,-1616.8,1132.9
41.161,-0.0657,-0.4047,7.1502,-0.32,7.25,4.85,5.98,-1878.7,1166.7
41.227,-0.059,-0.4005,7.1502,-0.31,7.27,4.91,7.1,-1709.0,1208.0
41.293,-0.0433,-0.3831,7.1502,-0.31,7.29,4.21,8.23,-1908.1,1242.5
41.36,-0.0424,-0.372,7.1502,-0.3,7.31,3.86,9.38,-1829.8,1281.4
41.426,-0.0424,-0.3722,7.1502,-0.3,7.33,4.13,10.55,-1659.0,1319.5
41.492,-0.0517,-0.3757,7.1502,-0.3,7.36,4.58,11.73,-1598.0,1354.7
41.558,-0.0366,-0.3567,7.1502,-0.29,7.38,3.74,12.94,-1928.8,1386.0
41.624,-0.0628,-0.3721,7.1601,-0.29,7.4,4.85,13.59,-1598.1,1352.8
41.69,-0.059,-0.3696,7.1639,-0.28,7.42,4.91,14.61,-1682.6,1414.3
41.756,-0.0525,-0.3655,7.1653,-0.28,7.44,4.87,15.77,-1706.8,1459.1
41.822,-0.0426,-0.3589,7.1757,-0.28,7.46,4.67,16.43,-1746.5,1426.5
41.889,-0.0537,-0.3589,7.1797,-0.27,7.48,4.84,17.48,-1643.1,1492.9
41.955,-0.0415,-0.3417,7.1812,-0.27,7.51,4.0,18.68,-1906.8,1535.2
42.022,-0.046,-0.3331,7.1916,-0.27,7.53,3.64,19.37,-1795.5,1507.1
42.088,-0.0523,-0.2952,7.2055,-0.27,7.55,1.58,19.87,-2000.0,1500.1
42.154,-0.0254,-0.296,7.2107,-0.27,7.58,1.72,20.88,-1796.1,1579.9
42.22,-0.025,-0.3001,7.2225,-0.26,7.6,2.04,21.51,-1647.2,1561.2
42.287,-0.0241,-0.3232,7.2369,-0.26,7.62,3.43,22.01,-1315.5,1562.6
42.353,-0.0241,-0.3307,7.2522,-0.26,7.64,3.91,22.45,-1549.0,1564.8
42.418,-0.0371,-0.2993,7.2679,-0.26,7.67,2.14,22.86,-1878.1,1569.0
42.485,-0.0467,-0.3112,7.2837,-0.26,7.69,2.83,23.29,-1546.4,1587.9
42.551,-0.0588,-0.2947,7.2995,-0.26,7.71,1.88,23.7,-1877.1,1594.0
42.617,-0.0653,-0.2967,7.3153,-0.26,7.74,1.97,24.12,-1684.6,1608.2
42.683,-0.05,-0.268,7.3311,-0.26,7.76,0.29,24.54,-2000.0,1615.7
42.749,-0.0553,-0.2642,7.3568,-0.26,7.78,0.01,24.38,-1815.2,1565.3
42.815,-0.0488,-0.2743,7.3763,-0.27,7.81,0.52,24.57,-1599.1,1606.4
42.882,-0.0397,-0.2875,7.4034,-0.27,7.83,1.19,24.34,-1537.5,1563.2
42.95,-0.0267,-0.2859,7.4235,-0.27,7.85,0.98,24.51,-1771.2,1603.3
43.018,-0.0387,-0.3026,7.4508,-0.27,7.87,1.81,24.28,-1475.2,1565.7
43.088,-0.054,-0.3034,7.4811,-0.27,7.9,1.71,23.92,-1724.4,1545.7
43.159,-0.0467,-0.3062,7.5121,-0.28,7.92,1.7,23.49,-1699.6,1532.2
43.229,-0.0503,-0.3044,7.5435,-0.28,7.95,1.41,23.03,-1772.4,1519.3
43.298,-0.0435,-0.2999,7.5749,-0.28,7.97,0.95,22.54,-1819.8,1508.3
43.368,-0.0621,-0.302,7.6063,-0.29,7.99,0.85,22.04,-1735.7,1497.3
43.439,-0.0609,-0.2806,7.6479,-0.29,8.01,-0.61,20.96,-2000.0,1417.6
43.509,-0.0507,-0.2784,7.6832,-0.3,8.04,-0.99,20.23,-1841.4,1438.6
43.579,-0.0493,-0.2725,7.7258,-0.3,8.06,-1.6,19.03,-1905.6,1361.9
43.65,-0.0761,-0.2702,7.7617,-0.31,8.08,-2.02,18.23,-1871.6,1387.8
43.721,-0.062,-0.3023,7.8045,-0.31,8.1,-0.48,17.0,-1519.6,1317.8
43.791,-0.0878,-0.3034,7.8402,-0.32,8.12,-0.73,16.16,-1812.4,1330.6
43.861,-0.0642,-0.3029,7.883,-0.32,8.14,-1.08,14.88,-1843.7,1249.5
43.932,-0.0488,-0.3152,7.9285,-0.33,8.16,-0.72,13.42,-1668.2,1191.7
44.003,-0.0549,-0.311,7.9652,-0.33,8.18,-1.31,12.46,-1904.6,1218.6
44.072,-0.0798,-0.3093,8.0081,-0.34,8.2,-1.77,11.09,-1888.6,1126.4
44.143,-0.0815,-0.3359,8.0539,-0.35,8.22,-0.63,9.56,-1532.4,1069.8
44.215,-0.0995,-0.3157,8.1006,-0.35,8.24,-2.18,7.96,-1892.6,996.0
44.284,-0.0867,-0.334,8.1371,-0.36,8.26,-1.52,6.87,-1619.5,1032.8
44.355,-0.0603,-0.3549,8.1802,-0.37,8.27,-0.72,5.4,-1568.6,926.4
44.425,-0.0631,-0.3532,8.2158,-0.37,8.29,-1.23,4.32,-1896.1,940.2
44.495,-0.0701,-0.3315,8.2584,-0.38,8.31,-2.89,2.82,-2000.0,803.5
44.566,-0.0643,-0.3684,8.3038,-0.39,8.32,-1.2,1.13,-1808.8,717.3
44.638,-0.0496,-0.3906,8.3403,-0.4,8.34,-0.36,-0.07,-1558.7,748.1
44.709,-0.0622,-0.4108,8.3831,-0.4,8.35,0.36,-1.66,-1569.8,536.0
44.778,-0.0482,-0.4119,8.4182,-0.41,8.37,-0.01,-2.87,-1844.1,544.9
44.85,-0.0319,-0.4067,8.451,-0.42,8.38,-0.76,-3.95,-1937.3,488.4
44.921,-0.0226,-0.4209,8.4925,-0.43,8.4,-0.39,-5.56,-1674.6,131.8
44.991,-0.0437,-0.4578,8.527,-0.44,8.41,1.29,-6.82,-1324.6,131.0
45.064,-0.0446,-0.4621,8.5598,-0.44,8.42,1.08,-7.98,-1689.7,48.4
45.134,-0.0636,-0.4735,8.5908,-0.45,8.43,1.28,-9.1,-1669.8,-64.0
45.203,-0.0507,-0.4649,8.6215,-0.46,8.44,0.36,-10.24,-1950.5,-219.7
45.274,-0.0511,-0.4771,8.6525,-0.47,8.45,0.62,-11.42,-1665.6,-334.5
45.345,-0.0646,-0.5012,8.6734,-0.47,8.46,1.57,-12.05,-1458.1,-159.5
45.415,-0.0702,-0.4985,8.7005,-0.48,8.47,0.98,-13.06,-1811.7,-437.5
45.487,-0.0672,-0.4959,8.7201,-0.49,8.48,0.4,-13.66,-1859.2,-335.9
45.556,-0.0875,-0.5024,8.7464,-0.5,8.49,0.36,-14.7,-1733.2,-622.8
45.627,-0.0563,-0.4929,8.7657,-0.5,8.5,-0.6,-15.36,-1958.3,-546.7
45.697,-0.0371,-0.4952,8.7823,-0.51,8.51,-0.87,-15.89,-1809.3,-546.4
45.769,-0.0464,-0.4986,8.7979,-0.52,8.51,-1.08,-16.39,-1796.6,-585.2
45.839,-0.0629,-0.5148,8.813,-0.52,8.52,-0.53,-16.89,-1600.1,-629.9
45.909,-0.0679,-0.5289,8.818,-0.53,8.52,-0.1,-16.84,-1617.3,-399.1
45.98,-0.0532,-0.5146,8.8292,-0.54,8.53,-1.29,-17.17,-1970.4,-605.5
46.049,-0.0611,-0.5308,8.8328,-0.54,8.53,-0.71,-17.1,-1621.0,-423.4
46.12,-0.0727,-0.542,8.8436,-0.55,8.54,-0.42,-17.45,-1657.1,-632.6
46.191,-0.0794,-0.5426,8.8472,-0.56,8.54,-0.71,-17.42,-1805.5,-478.9
46.263,-0.0786,-0.5354,8.8481,-0.56,8.55,-1.45,-17.25,-1915.5,-422.1
46.333,-0.0764,-0.536,8.8478,-0.57,8.55,-1.72,-17.04,-1820.2,-387.4
46.403,-0.0716,-0.5376,8.8471,-0.57,8.55,-1.91,-16.84,-1809.3,-371.5
46.475,-0.0516,-0.5473,8.8466,-0.58,8.56,-1.64,-16.65,-1693.3,-366.3
46.546,-0.0524,-0.5642,8.8459,-0.58,8.56,-0.93,-16.48,-1566.8,-349.9
46.616,-0.032,-0.5449,8.8452,-0.58,8.56,-2.27,-16.32,-1915.3,-355.1
46.686,-0.0296,-0.5298,8.8446,-0.59,8.56,-3.37,-16.19,-2000.0,-367.5
46.758,-0.0267,-0.5134,8.8441,-0.59,8.56,-4.52,-16.08,-2000.0,-377.1
46.828,-0.0527,-0.5102,8.8435,-0.6,8.56,-4.89,-15.98,-1916.5,-379.0
46.898,-0.0666,-0.5343,8.843,-0.6,8.57,-3.68,-15.89,-1563.8,-373.9
46.969,-0.0474,-0.5307,8.8426,-0.6,8.57,-4.04,-15.82,-1902.4,-380.9
47.04,-0.0677,-0.5806,8.8421,-0.6,8.57,-1.32,-15.76,-1549.9,-360.9
47.109,-0.0527,-0.5717,8.8417,-0.61,8.57,-1.95,-15.71,-1897.4,-369.3
47.181,-0.0512,-0.5335,8.8414,-0.61,8.57,-4.23,-15.68,-2000.0,-397.2
47.252,-0.0698,-0.5185,8.841,-0.61,8.57,-5.17,-15.65,-2000.0,-410.7
47.321,-0.0477,-0.525,8.8406,-0.61,8.57,-4.86,-15.62,-1774.9,-412.5
47.392,-0.051,-0.5058,8.8403,-0.61,8.57,-5.99,-15.6,-2000.0,-429.5
47.461,-0.0227,-0.5297,8.84,-0.61,8.57,-4.65,-15.58,-1762.0,-426.4
47.532,-0.0602,-0.5126,8.8398,-0.61,8.57,-5.63,-15.57,-2000.0,-441.2
47.602,-0.0351,-0.505,8.8396,-0.61,8.57,-6.05,-15.55,-1975.0,-450.8
47.673,-0.0552,-0.4882,8.8394,-0.61,8.57,-6.97,-15.54,-2000.0,-464.3
47.744,-0.0492,-0.5151,8.8391,-0.61,8.57,-5.37,-15.52,-1743.7,-456.0
47.814,-0.0314,-0.4934,8.8389,-0.61,8.57,-6.54,-15.5,-2000.0,-471.2
47.886,-0.0187,-0.4946,8.8388,-0.61,8.57,-6.37,-15.47,-1871.5,-475.0
47.957,-0.0475,-0.5027,8.8386,-0.6,8.57,-5.79,-15.44,-1768.5,-471.9
48.026,-0.0434,-0.5245,8.8384,-0.6,8.57,-4.41,-15.39,-1531.6,-460.9
48.095,-0.0458,-0.5388,8.8382,-0.6,8.57,-3.44,-15.34,-1622.5,-455.4
48.165,-0.0588,-0.5479,8.8381,-0.6,8.57,-2.75,-15.28,-1683.9,-451.6
48.238,-0.0554,-0.5576,8.838,-0.59,8.57,-2.0,-15.2,-1662.8,-445.6
48.308,-0.0486,-0.5389,8.8379,-0.59,8.57,-2.86,-15.11,-2000.0,-452.1
48.378,-0.0554,-0.5569,8.8377,-0.58,8.58,-1.61,-15.01,-1664.0,-430.0
48.448,-0.0641,-0.5805,8.8376,-0.58,8.58,-0.02,-14.89,-1377.6,-409.6
48.519,-0.062,-0.5726,8.8376,-0.58,8.58,-0.21,-14.76,-1734.3,-411.7
48.589,-0.0843,-0.5599,8.8374,-0.57,8.58,-0.67,-14.6,-1916.1,-404.0
48.662,-0.0762,-0.5568,8.8374,-0.57,8.59,-0.55,-14.42,-1784.9,-387.1
48.733,-0.0814,-0.5718,8.8373,-0.56,8.59,0.62,-14.22,-1494.0,-354.8
48.804,-0.0632,-0.5447,8.8372,-0.56,8.59,-0.62,-14.01,-1847.1,-361.3
48.874,-0.0432,-0.5434,8.8371,-0.55,8.6,-0.36,-13.77,-1749.1,-326.4
48.945,-0.0595,-0.5606,8.8371,-0.54,8.6,0.96,-13.51,-1440.1,-285.5
49.016,-0.0652,-0.5508,8.8371,-0.54,8.61,0.76,-13.22,-1792.6,-272.6
49.085,-0.0604,-0.5378,8.837,-0.53,8.61,0.38,-12.91,-1881.7,-244.4
49.155,-0.0668,-0.5377,8.8369,-0.52,8.62,0.74,-12.58,-1697.6,-201.0
49.226,-0.0774,-0.5284,8.8369,-0.52,8.62,0.6,-12.21,-1823.6,-169.0
49.296,-0.0914,-0.5255,8.8368,-0.51,8.63,0.83,-11.82,-1730.9,-122.1
49.366,-0.0812,-0.5167,8.8368,-0.5,8.64,0.73,-11.4,-1810.1,-80.4
49.437,-0.0571,-0.5028,8.8367,-0.5,8.65,0.35,-10.95,-1881.7,-34.9
49.507,-0.0391,-0.4831,8.8367,-0.49,8.65,-0.37,-10.48,-1969.2,12.7
49.577,-0.0572,-0.4823,8.8367,-0.48,8.66,0.01,-9.97,-1714.3,85.0
49.649,-0.0691,-0.5044,8.8367,-0.47,8.67,1.71,-9.43,-1357.1,168.1
49.719,-0.0777,-0.4962,8.8366,-0.47,8.68,1.67,-8.87,-1706.0,211.1
49.789,-0.0829,-0.5064,8.8366,-0.46,8.69,2.69,-8.27,-1480.9,297.1
49.859,-0.0682,-0.4979,8.8366,-0.45,8.7,2.64,-7.65,-1758.7,355.5
49.93,-0.0617,-0.4834,8.8366,-0.44,8.71,2.26,-6.98,-1842.8,430.4
50.001,-0.0436,-0.4492,8.8366,-0.44,8.73,0.74,-6.29,-2000.0,499.9
50.071,-0.0601,-0.4625,8.8366,-0.43,8.74,1.94,-5.58,-1758.4,626.1
50.14,-0.0359,-0.4373,8.8365,-0.42,8.75,0.94,-4.83,-2000.0,659.5
50.211,-0.0307,-0.4182,8.8365,-0.41,8.77,0.29,-4.04,-1938.3,707.8
50.282,-0.0445,-0.4267,8.8365,-0.41,8.78,1.21,-3.23,-1587.1,760.8
50.352,-0.0555,-0.4249,8.8365,-0.4,8.79,1.54,-2.39,-1687.9,800.1
50.423,-0.0359,-0.4162,8.8365,-0.39,8.81,1.48,-1.5,-1782.7,841.4
50.494,-0.0492,-0.3889,8.8365,-0.38,8.83,0.34,-0.59,-2000.0,879.7
50.565,-0.0187,-0.3817,8.8364,-0.38,8.84,0.34,0.35,-1790.0,927.8
50.635,-0.0165,-0.3791,8.8364,-0.37,8.86,0.6,1.31,-1724.2,969.7
50.708,-0.0497,-0.3726,8.8364,-0.36,8.88,0.65,2.34,-1774.6,1011.4
50.779,-0.0672,-0.3684,8.8364,-0.35,8.9,0.81,3.37,-1744.2,1052.5
50.849,-0.0805,-0.3608,8.8364,-0.35,8.91,0.76,4.41,-1794.0,1091.3
50.919,-0.0703,-0.374,8.8364,-0.34,8.93,1.89,5.48,-1463.5,1133.9
50.989,-0.0486,-0.3472,8.8364,-0.33,8.95,0.71,6.57,-1812.4,1165.6
51.058,-0.0557,-0.3471,8.8364,-0.33,8.97,1.06,7.68,-1688.6,1208.7
51.128,-0.0618,-0.3552,8.8364,-0.32,8.99,1.86,8.82,-1550.8,1247.4
51.198,-0.0415,-0.3392,8.8364,-0.32,9.01,1.27,9.99,-1899.7,1281.1
51.268,-0.0205,-0.3421,8.8364,-0.31,9.03,1.75,11.18,-1635.4,1321.2
51.338,-0.0224,-0.336,8.8364,-0.31,9.05,1.71,12.4,-1762.4,1356.5
51.409,-0.0419,-0.3338,8.8364,-0.3,9.07,1.87,13.64,-1708.3,1393.4
51.48,-0.0514,-0.3388,8.8463,-0.3,9.1,2.43,14.34,-1592.4,1359.7
51.551,-0.0418,-0.3306,8.8501,-0.29,9.12,2.21,15.41,-1783.9,1423.4
51.621,-0.0326,-0.3301,8.8515,-0.29,9.14,2.43,16.62,-1674.4,1470.4
51.691,-0.0278,-0.3317,8.852,-0.28,9.16,2.74,17.89,-1638.9,1508.5
51.761,-0.0193,-0.3512,8.8622,-0.28,9.19,4.06,18.62,-1311.2,1480.0
51.832,-0.0379,-0.3522,8.866,-0.28,9.21,4.31,19.76,-1611.2,1538.4
51.901,-0.0461,-0.3504,8.8774,-0.27,9.23,4.38,20.45,-1649.6,1517.4
51.971,-0.0546,-0.343,8.8816,-0.27,9.26,4.11,21.56,-1736.1,1580.8
52.042,-0.0586,-0.3403,8.8932,-0.27,9.28,4.08,22.28,-1668.2,1565.3
